transaction_id,user_id,transaction_date,transaction_amount,payment_method,transaction_type
Q2-TX-002242,853,04/21/2025,$398.88, Credit Card ,Add-on 
Q2-TX-002243,1287,2025-06-19,275.98 USD,PayPal, Upgrade 
Q2-TX-002244,660,"Apr 24, 2025",36.55, Debit Card ,ADD-ON
Q2-TX-002245,1376,04 Apr 2025,,BANK TRANSFER, Upgrade 
Q2-TX-002246,936,12/06/2025,-328.58, Debit Card,refund
Q2-TX-002247,1470,07-04-2025,-251.67, PayPal,REFUND
Q2-TX-002248,748,"May 15, 2025",179.71,PAYPAL, Add-on
Q2-TX-002249,303,"May 23, 2025",$169,credit card, Add-on 
Q2-TX-002250,985,20/06/2025,USD 319.68,credit card, Add-on
Q2-TX-002251,1160,04/20/2025,$73,Bank Transfer ,Upgrade
Q2-TX-002252,619,06/05/2025,284.79,paypal, Subscription
Q2-TX-002253,394,30/05/2025,326.17 USD,bank transfer, Add-on
Q2-TX-002254,84,01/04/2025,$389,Credit Card,Add-on
Q2-TX-002255,821,"May 05, 2025",127.63,PayPal,Upgrade
Q2-TX-002256,111,"May 16, 2025",$-148,Credit Card , Refund
Q2-TX-002257,797,28/05/2025,-313.76, PayPal, Refund 
Q2-TX-002258,1398,2025-04-19,USD 125.47, Debit Card,Add-on
Q2-TX-002259,879,06/28/2025,74.31 USD, PayPal,subscription
Q2-TX-002260,36,21-04-2025,190.20 USD,Debit Card , Upgrade 
Q2-TX-002261,45,03 May 2025,603.83,Debit Card ,UPGRADE
Q2-TX-002262,35,"Apr 22, 2025",$226.27,Credit Card ,subscription
Q2-TX-002263,519,08 May 2025,44.77, Debit Card, Upgrade
Q2-TX-002264,1387,"Jun 03, 2025",247.29, PayPal ,Upgrade 
Q2-TX-002265,979,2025-05-04,180.94,Bank Transfer ,add-on
Q2-TX-002266,1319,10-06-2025,95.21 USD,debit card,subscription
Q2-TX-002267,209,06/08/2025,148.87, Bank Transfer,SUBSCRIPTION
Q2-TX-002268,321,"Jun 29, 2025",$519,debit card,Upgrade
Q2-TX-002269,1068,21 Apr 2025,101.44 USD,credit card, Subscription
Q2-TX-002270,1283,03 Apr 2025,557.19, Debit Card , Subscription 
Q2-TX-002271,399,29/06/2025,215.80 USD, Bank Transfer ,add-on
Q2-TX-002272,141,21-04-2025,USD 167.08,PayPal ,Upgrade
Q2-TX-002273,632,2025-06-23,$175.09,paypal, Subscription 
Q2-TX-002274,1337,04/11/2025,183.01,Credit Card , Upgrade
Q2-TX-002275,701,30/04/2025,$542, PayPal ,Subscription 
Q2-TX-002276,359,08-04-2025,$34, Bank Transfer , Upgrade 
Q2-TX-002277,1287,26-05-2025,166.39,paypal, Upgrade 
Q2-TX-002278,662,"May 01, 2025",-181.42 USD, PayPal ,Refund 
Q2-TX-002279,1069,09/06/2025,USD 323.61, Credit Card ,Subscription 
Q2-TX-002280,611,2025-04-01,$-208.56, Credit Card ,refund
Q2-TX-002281,380,04/07/2025,$222,Bank Transfer , Add-on
Q2-TX-002282,693,19-04-2025,574.83 USD, Bank Transfer,Subscription
Q2-TX-002283,1000,10-06-2025,USD 225.51,debit card, Upgrade 
Q2-TX-002284,115,12/04/2025,USD 158.74,Credit Card ,Add-on
Q2-TX-002285,891,25/06/2025,USD -220.73,BANK TRANSFER,REFUND
Q2-TX-002286,1003,"Jun 04, 2025",231.02,DEBIT CARD,Add-on
Q2-TX-002287,1023,2025-05-08,$73.50, PayPal , Add-on
Q2-TX-002288,927,2025-04-07,-421.61 USD,Credit Card ,REFUND
Q2-TX-002289,422,01-04-2025,281.15,Debit Card ,Upgrade
Q2-TX-002290,984,2025-06-03,107.60,Credit Card, Subscription 
Q2-TX-002291,662,20-04-2025,274.25 USD, Credit Card ,subscription
Q2-TX-002292,900010,2025-06-11,$62,PayPal ,ADD-ON
Q2-TX-002293,280,2025-06-01,$298,DEBIT CARD,subscription
Q2-TX-002294,1412,10/05/2025,USD 337.54, Credit Card ,ADD-ON
Q2-TX-002295,288,30/05/2025,668.09, Bank Transfer,subscription
Q2-TX-002296,64,08/04/2025,$107,Bank Transfer,Subscription 
Q2-TX-002297,1038,"Apr 29, 2025",$-224.41,DEBIT CARD, Refund 
Q2-TX-002298,881,05/18/2025,198.82, PayPal ,SUBSCRIPTION
Q2-TX-002299,1164,05/28/2025,USD 138.47, Credit Card ,ADD-ON
Q2-TX-002300,510,"May 24, 2025",-111.52,bank transfer, Refund
Q2-TX-002301,497,31/05/2025,192.72,paypal,Upgrade
Q2-TX-002302,377,25 Apr 2025,USD -233.07,Bank Transfer ,Refund 
Q2-TX-002303,559,09-05-2025,$150, Bank Transfer,Subscription 
Q2-TX-002304,1416,04/18/2025,USD -272.23, PayPal, Refund 
Q2-TX-002305,459,"Apr 17, 2025",USD 212.00,PayPal,add-on
Q2-TX-002306,520,20/04/2025,103.76,PAYPAL,Upgrade 
Q2-TX-002307,670,13/04/2025,-361.98 USD,Bank Transfer ,refund
Q2-TX-002308,510,"May 28, 2025",$345, Debit Card,upgrade
Q2-TX-002309,817,2025-05-03,$192.76,Bank Transfer,ADD-ON
Q2-TX-002310,640,15-05-2025,$-25.80, Credit Card,Refund
Q2-TX-002311,565,"May 01, 2025",$-61.25, Credit Card ,REFUND
Q2-TX-002312,1417,05/04/2025,$-432.63,Debit Card,Refund
Q2-TX-002313,152,28-05-2025,USD 585.59,paypal,Add-on
Q2-TX-002314,594,31/05/2025,406.54 USD,bank transfer, Upgrade
Q2-TX-002315,1481,2025-05-03,123.33, PayPal,upgrade
Q2-TX-002316,867,05-06-2025,$349, Debit Card ,Add-on 
Q2-TX-002317,848,05/05/2025,$325.38,Credit Card,UPGRADE
Q2-TX-002318,1045,15-06-2025,$329,CREDIT CARD,Subscription 
Q2-TX-002319,1239,23-06-2025,$-204,debit card, Refund 
Q2-TX-002320,903,11/04/2025,USD 229.15,Bank Transfer,SUBSCRIPTION
Q2-TX-002321,623,31/05/2025,-65.33,BANK TRANSFER, Refund
Q2-TX-002322,58,21 May 2025,$794.29, Credit Card,add-on
Q2-TX-002323,1358,06/04/2025,61.47, Bank Transfer ,Upgrade
Q2-TX-002324,638,27/06/2025,$149.67,CREDIT CARD,Upgrade
Q2-TX-002325,1034,2025-04-04,$718, Credit Card , Subscription 
Q2-TX-002326,109,18-05-2025,$174.86,paypal, Subscription
Q2-TX-002327,537,06/07/2025,192.08 USD, Debit Card ,ADD-ON
Q2-TX-002328,195,2025-04-21,USD -212.68,Credit Card,refund
Q2-TX-002329,100,11 Jun 2025,234.85 USD,Credit Card , Subscription
Q2-TX-002330,1237,"Jun 02, 2025",$95, PayPal ,add-on
Q2-TX-002331,511,2025-06-23,,Credit Card ,subscription
Q2-TX-002332,1263,14-05-2025,307.36, Bank Transfer,UPGRADE
Q2-TX-002333,922,15-04-2025,$198,PayPal ,add-on
Q2-TX-002334,1466,"Apr 04, 2025",289.18 USD,CREDIT CARD, Add-on 
Q2-TX-002335,623,02/06/2025,115.92 USD, Bank Transfer,Subscription 
Q2-TX-002336,768,2025-06-09,519.43 USD,credit card, Subscription 
Q2-TX-002337,1490,14/04/2025,$-937.62, Credit Card,Refund 
Q2-TX-002338,679,20/05/2025,USD -155.11,BANK TRANSFER, Refund
Q2-TX-002339,223,"May 17, 2025",-222.87, PayPal ,Refund
Q2-TX-002340,462,03-06-2025,USD 93.85,CREDIT CARD, Upgrade
Q2-TX-002341,1088,"May 14, 2025",330.45 USD, Credit Card ,upgrade
Q2-TX-002342,1126,17 Jun 2025,156.58 USD,Debit Card ,Upgrade
Q2-TX-002343,567,05 May 2025,$157,Credit Card , Subscription
Q2-TX-002344,43,2025-04-27,320.02 USD, Bank Transfer , Upgrade
Q2-TX-002345,738,18/05/2025,-249.98,debit card, Refund 
Q2-TX-002346,921,07 May 2025,$-119,credit card,refund
Q2-TX-002347,997,06/01/2025,-34.43, Bank Transfer,REFUND
Q2-TX-002348,216,2025-04-19,USD -163.60,PayPal,refund
Q2-TX-002349,1299,06/02/2025,USD 61.45,bank transfer,Subscription 
Q2-TX-002350,681,"Apr 14, 2025",$365,Credit Card , Subscription
Q2-TX-002351,138,08-05-2025,$188.07,PAYPAL,SUBSCRIPTION
Q2-TX-002352,444,2025-05-20,148.42,credit card, Subscription
Q2-TX-002353,352,22/05/2025,$120.51, PayPal , Subscription 
Q2-TX-002354,705,06-05-2025,254.31,DEBIT CARD, Subscription 
Q2-TX-002355,509,26 Apr 2025,$177,Bank Transfer ,Upgrade 
Q2-TX-002356,414,18-05-2025,$361,PayPal,Add-on
Q2-TX-002357,131,23 Jun 2025,, Bank Transfer ,UPGRADE
Q2-TX-002358,742,14-04-2025,USD -354.33,PAYPAL, Refund 
Q2-TX-002359,597,18 Apr 2025,149.42,paypal,subscription
Q2-TX-002360,634,05/04/2025,-249.88 USD, Credit Card,REFUND
Q2-TX-002361,412,09-05-2025,79.33,Debit Card ,add-on
Q2-TX-002362,262,27 Jun 2025,-198.28 USD,BANK TRANSFER, Refund 
Q2-TX-002363,757,"May 17, 2025",-535.40,Credit Card , Refund
Q2-TX-002364,878,24 Jun 2025,USD 84.39,credit card,Add-on 
Q2-TX-002365,54,06-04-2025,USD 301.12,DEBIT CARD,Subscription 
Q2-TX-002366,1140,2025-04-01,USD 541.39,PAYPAL,UPGRADE
Q2-TX-002367,1109,15 Apr 2025,130.10 USD,paypal, Subscription
Q2-TX-002368,355,15/05/2025,,Bank Transfer, Upgrade 
Q2-TX-002369,863,22/06/2025,$126.23, Bank Transfer,ADD-ON
Q2-TX-002370,821,09-05-2025,$348.94,Credit Card, Upgrade
Q2-TX-002371,379,2025-05-26,366.46, Credit Card,Subscription
Q2-TX-002372,1076,"Jun 18, 2025",$460,DEBIT CARD,subscription
Q2-TX-002373,1464,"Jun 16, 2025",570.88,Credit Card ,ADD-ON
Q2-TX-002374,1040,2025-05-04,-74.19, Bank Transfer,Refund
Q2-TX-002375,213,08/04/2025,-361.64,PAYPAL, Refund 
Q2-TX-002376,1139,04/10/2025,-479.85,CREDIT CARD,refund
Q2-TX-002377,1223,2025-06-17,432.80,PayPal ,Add-on
Q2-TX-002378,1352,25/05/2025,-113.90 USD,BANK TRANSFER,REFUND
Q2-TX-002379,19,"Apr 21, 2025",352.40, Debit Card,Add-on
Q2-TX-002380,1151,05/25/2025,355.00,Debit Card,subscription
Q2-TX-002381,546,04 Jun 2025,169.70,Credit Card, Add-on
Q2-TX-002382,280,05-04-2025,251.54 USD, Credit Card,Add-on 
Q2-TX-002383,223,07/06/2025,USD 30.01, Bank Transfer,Add-on 
Q2-TX-002384,428,07-05-2025,$-295.72, Bank Transfer ,Refund 
Q2-TX-002385,399,2025-04-14,-199.15 USD,paypal, Refund
Q2-TX-002386,1032,26/06/2025,$227.68,Credit Card ,Subscription
Q2-TX-002387,27,"Apr 10, 2025",206.83,Bank Transfer, Upgrade
Q2-TX-002388,406,28 May 2025,$-193,credit card,Refund
Q2-TX-002389,85,2025-06-18,USD 83.54,Debit Card ,upgrade
Q2-TX-002390,916,"Jun 13, 2025",$-145.68,PayPal,refund
Q2-TX-002391,477,13 May 2025,USD -292.26,Debit Card , Refund 
Q2-TX-002392,289,"Apr 05, 2025",449.10, Debit Card,Add-on
Q2-TX-002393,1314,"Apr 16, 2025",USD -114.20,PayPal, Refund 
Q2-TX-002394,896,29 Jun 2025,USD 264.03,PayPal, Add-on
Q2-TX-002395,579,15 Apr 2025,-219.31,debit card, Refund 
Q2-TX-002396,1260,27-05-2025,430.94,debit card,UPGRADE
Q2-TX-002397,1413,30 Jun 2025,USD 199.54,Debit Card , Add-on 
Q2-TX-002398,466,"Apr 04, 2025",529.68 USD, Credit Card ,Upgrade 
Q2-TX-002399,578,01 Apr 2025,184.43 USD,Debit Card , Subscription
Q2-TX-002400,558,2025-05-13,$178.36, Debit Card,Add-on
Q2-TX-002401,1214,09-04-2025,-125.08,Bank Transfer , Refund 
Q2-TX-002402,725,15-05-2025,336.11,paypal,Upgrade 
Q2-TX-002403,1241,09-04-2025,497.37, Bank Transfer ,SUBSCRIPTION
Q2-TX-002404,1408,24-06-2025,-157.38 USD,bank transfer,Refund 
Q2-TX-002405,184,"Apr 20, 2025",181.59 USD,debit card, Subscription
Q2-TX-002406,898,21/04/2025,$122.89,Debit Card , Subscription 
Q2-TX-002407,618,17/05/2025,-65.29,Bank Transfer , Refund 
Q2-TX-002408,558,"Apr 02, 2025",133.16 USD,credit card,upgrade
Q2-TX-002409,652,30/04/2025,173.53,PayPal , Upgrade 
Q2-TX-002410,553,11 May 2025,418.63 USD, Bank Transfer , Upgrade 
Q2-TX-002411,755,2025-05-07,126.50 USD, Debit Card ,ADD-ON
Q2-TX-002412,199,06 Jun 2025,$-181, Credit Card, Refund 
Q2-TX-002413,1426,10-04-2025,237.36,Bank Transfer,Upgrade
Q2-TX-002414,1355,28 Apr 2025,$-97.26,credit card,Refund
Q2-TX-002415,1059,17 May 2025,USD 315.02,Bank Transfer,ADD-ON
Q2-TX-002416,1143,2025-05-11,$177, Bank Transfer,ADD-ON
Q2-TX-002417,912,15-05-2025,$149,Bank Transfer ,SUBSCRIPTION
Q2-TX-002418,1119,03-06-2025,$477.64,DEBIT CARD, Subscription
Q2-TX-002419,1019,2025-06-16,512.11 USD,Credit Card ,UPGRADE
Q2-TX-002420,1170,09-05-2025,110.61,Credit Card , Subscription 
Q2-TX-002421,1167,14/05/2025,USD 353.51, Debit Card ,subscription
Q2-TX-002422,1394,26 May 2025,-613.46 USD,PAYPAL, Refund
Q2-TX-002423,1476,"Jun 04, 2025",193.56 USD,BANK TRANSFER, Upgrade 
Q2-TX-002424,400,05/17/2025,257.55,BANK TRANSFER, Upgrade
Q2-TX-002425,1426,"May 16, 2025",-219.62,bank transfer, Refund 
Q2-TX-002426,397,"May 19, 2025",-358.97 USD,Debit Card , Refund
Q2-TX-002427,1104,"Jun 01, 2025",-131.36 USD,BANK TRANSFER,refund
Q2-TX-002428,732,12-06-2025,131.06,PAYPAL,Upgrade
Q2-TX-002429,818,04/02/2025,138.62,PAYPAL, Add-on
Q2-TX-002430,618,2025-04-29,USD 110.55,DEBIT CARD,Subscription 
Q2-TX-002431,455,31 May 2025,-110.29, Debit Card,Refund 
Q2-TX-002432,1119,2025-04-12,-198.46 USD,Debit Card , Refund
Q2-TX-002433,776,18/05/2025,USD 165.14,CREDIT CARD,Add-on
Q2-TX-002434,900007,2025-05-22,USD 273.10, Credit Card ,ADD-ON
Q2-TX-002435,582,06/08/2025,USD 134.17,PayPal,Add-on 
Q2-TX-002436,1109,14/06/2025,,PayPal,Refund 
Q2-TX-002437,863,15 Apr 2025,214.42, Debit Card, Add-on 
Q2-TX-002438,936,2025-05-28,610.09,Debit Card, Add-on
Q2-TX-002439,82,2025-04-04,$207,credit card,add-on
Q2-TX-002440,1192,17-04-2025,283.74 USD, Debit Card,Add-on 
Q2-TX-002441,700,31 May 2025,100.30, Debit Card,Add-on
Q2-TX-002442,918,05/04/2025,114.27 USD,Bank Transfer , Upgrade 
Q2-TX-002443,346,08 Apr 2025,547.24, Credit Card,add-on
Q2-TX-002444,1308,22/06/2025,312.12, Bank Transfer, Add-on 
Q2-TX-002445,821,27/05/2025,$284,Credit Card , Add-on 
Q2-TX-002446,1314,2025-04-14,205.40 USD,BANK TRANSFER,UPGRADE
Q2-TX-002447,1282,28-05-2025,226.86,credit card, Add-on 
Q2-TX-002448,1095,2025-04-21,$195,PayPal, Add-on 
Q2-TX-002449,512,04/27/2025,-309.79,Credit Card, Refund 
Q2-TX-002450,386,05/11/2025,217.91 USD, Debit Card ,Add-on 
Q2-TX-002451,742,2025-04-19,-349.86 USD,PAYPAL,REFUND
Q2-TX-002452,1418,2025-06-02,118.80,PayPal,Add-on 
Q2-TX-002453,1109,28/06/2025,$210,Debit Card ,SUBSCRIPTION
Q2-TX-002454,278,26/04/2025,88.66,bank transfer,upgrade
Q2-TX-002455,1042,2025-04-14,USD 412.31, PayPal ,Subscription 
Q2-TX-002456,121,29/04/2025,-296.09,Credit Card , Refund
Q2-TX-002457,407,2025-04-20,67.74,PayPal,SUBSCRIPTION
Q2-TX-002458,746,04/24/2025,$280.85,CREDIT CARD,Subscription 
Q2-TX-002459,1090,19-04-2025,$196,Credit Card, Add-on
Q2-TX-002460,271,"Jun 09, 2025",$419.29, Bank Transfer,Upgrade 
Q2-TX-002461,411,"Jun 13, 2025",$392,Debit Card ,Add-on 
Q2-TX-002462,1026,04/02/2025,USD 486.69, Bank Transfer,subscription
Q2-TX-002463,480,04/09/2025,356.00,credit card,Subscription
Q2-TX-002464,382,2025-05-17,USD 203.93,BANK TRANSFER,ADD-ON
Q2-TX-002465,1444,2025-04-02,255.24 USD,CREDIT CARD, Add-on
Q2-TX-002466,1462,06 Apr 2025,148.83 USD,Credit Card ,subscription
Q2-TX-002467,183,2025-05-11,$179.86,PAYPAL,Add-on 
Q2-TX-002468,239,"Jun 18, 2025",$325.69,PayPal, Add-on 
Q2-TX-002469,139,05-06-2025,$83.32,Debit Card ,Upgrade 
Q2-TX-002470,1040,2025-06-15,-280.56 USD,PAYPAL,REFUND
Q2-TX-002471,1260,"Apr 22, 2025",$-309, PayPal ,Refund
Q2-TX-002472,1289,17/05/2025,336.40 USD, Debit Card,add-on
Q2-TX-002473,549,2025-04-22,-141.79 USD, Bank Transfer,REFUND
Q2-TX-002474,574,25/04/2025,, PayPal,subscription
Q2-TX-002475,1112,"Apr 14, 2025",USD 306.87, Debit Card , Add-on 
Q2-TX-002476,1178,2025-06-22,400.10,bank transfer,subscription
Q2-TX-002477,757,23-06-2025,-83.18,Debit Card ,Refund
Q2-TX-002478,983,06/17/2025,60.71,debit card,add-on
Q2-TX-002479,459,05/24/2025,USD -81.52,debit card,Refund
Q2-TX-002480,560,"Jun 15, 2025",229.00,Credit Card , Add-on 
Q2-TX-002481,1377,07/05/2025,343.82, Credit Card, Upgrade 
Q2-TX-002482,129,14/04/2025,174.07,Debit Card , Subscription 
Q2-TX-002483,1217,2025-04-23,180.52 USD,Bank Transfer , Upgrade 
Q2-TX-002484,572,2025-04-05,$40.43,PayPal ,add-on
Q2-TX-002485,486,18/04/2025,$-181, Credit Card ,Refund 
Q2-TX-002486,653,05/17/2025,USD 176.09,Credit Card , Add-on
Q2-TX-002487,978,13 Apr 2025,-117.52 USD,BANK TRANSFER,Refund
Q2-TX-002488,778,28/05/2025,USD -152.34,PayPal ,REFUND
Q2-TX-002489,1000,29/06/2025,-485.78,BANK TRANSFER, Refund 
Q2-TX-002490,1148,04/25/2025,242.52,debit card,Upgrade 
Q2-TX-002491,1129,30 Apr 2025,$-220.30,PAYPAL,REFUND
Q2-TX-002492,1113,13-06-2025,$148, PayPal , Subscription 
Q2-TX-002493,1126,04/25/2025,-271.38,Debit Card,REFUND
Q2-TX-002494,663,22/04/2025,766.43 USD,Bank Transfer,Subscription 
Q2-TX-002495,1192,21/05/2025,USD 329.09,PayPal , Upgrade 
Q2-TX-002496,665,2025-06-11,USD 172.91, Bank Transfer ,UPGRADE
Q2-TX-002497,1287,2025-05-16,190.72 USD,paypal,Subscription
Q2-TX-002498,994,21/06/2025,USD 379.43,Bank Transfer , Upgrade
Q2-TX-002499,663,09 Jun 2025,699.04,credit card, Add-on 
Q2-TX-002500,452,2025-05-21,USD 77.52, Credit Card ,ADD-ON
Q2-TX-002501,1314,04 Apr 2025,206.93 USD,bank transfer,Upgrade
Q2-TX-002502,1241,10 May 2025,189.55,Debit Card,Upgrade 
Q2-TX-002503,415,05/17/2025,-377.95, PayPal,refund
Q2-TX-002504,85,24-04-2025,USD 212.75,PayPal, Subscription
Q2-TX-002505,1369,04/11/2025,407.38, Debit Card,add-on
Q2-TX-002506,1296,05/21/2025,USD 62.07, Debit Card,Add-on 
Q2-TX-002507,590,27-06-2025,-294.68, Debit Card,refund
Q2-TX-002508,1107,"May 23, 2025",$-378.12,CREDIT CARD,refund
Q2-TX-002509,513,"May 02, 2025",USD -54.51,debit card, Refund
Q2-TX-002510,633,2025-06-10,289.78 USD,credit card,Subscription
Q2-TX-002511,943,"Jun 30, 2025",-91.86,BANK TRANSFER, Refund
Q2-TX-002512,1213,2025-05-03,-191.35 USD,debit card, Refund
Q2-TX-002513,624,18 May 2025,-179.52,CREDIT CARD, Refund 
Q2-TX-002514,566,24-06-2025,,Debit Card, Subscription 
Q2-TX-002515,743,2025-05-07,230.59,CREDIT CARD,ADD-ON
Q2-TX-002516,247,2025-06-17,-178.67 USD,Debit Card , Refund
Q2-TX-002517,1149,31/05/2025,-150.08, Bank Transfer , Refund 
Q2-TX-002518,396,27/06/2025,USD 582.54,PayPal , Add-on
Q2-TX-002519,1015,2025-04-11,381.16 USD,bank transfer, Upgrade
Q2-TX-002520,801,04/26/2025,$273, PayPal ,Add-on
Q2-TX-002521,1015,2025-05-20,170.88,Bank Transfer ,UPGRADE
Q2-TX-002522,1466,06/08/2025,USD 66.32,Credit Card,UPGRADE
Q2-TX-002523,615,2025-05-15,129.15, PayPal ,Upgrade
Q2-TX-002524,900017,09 Apr 2025,-133.97,BANK TRANSFER,REFUND
Q2-TX-002525,380,04/04/2025,$543,CREDIT CARD, Add-on
Q2-TX-002526,563,03/05/2025,$59.87,PayPal ,Add-on
Q2-TX-002527,237,08/04/2025,165.97,Bank Transfer ,add-on
Q2-TX-002528,288,07 Jun 2025,294.69,debit card,ADD-ON
Q2-TX-002529,31,2025-04-20,$-236.14,Debit Card,refund
Q2-TX-002530,1111,15 May 2025,175.36,Debit Card,ADD-ON
Q2-TX-002531,620,"Apr 01, 2025",$-117, Bank Transfer , Refund 
Q2-TX-002532,519,06/04/2025,USD 287.31,Bank Transfer ,ADD-ON
Q2-TX-002533,1341,09 Apr 2025,187.02 USD,BANK TRANSFER,Subscription 
Q2-TX-002534,678,05/25/2025,545.61 USD, PayPal,upgrade
Q2-TX-002535,769,05/22/2025,$215,Debit Card , Subscription 
Q2-TX-002536,1323,14/05/2025,USD -592.84, Credit Card, Refund
Q2-TX-002537,271,24-05-2025,$-250.20,paypal, Refund
Q2-TX-002538,769,29-06-2025,157.90 USD,paypal,Subscription 
Q2-TX-002539,682,2025-04-10,147.97 USD,PAYPAL,ADD-ON
Q2-TX-002540,507,2025-04-17,$-209.64,PayPal ,refund
Q2-TX-002541,1146,2025-06-16,USD 120.87,PayPal, Add-on 
Q2-TX-002542,10,31 May 2025,110.47, Credit Card , Add-on
Q2-TX-002543,203,"Apr 26, 2025",370.15,PayPal, Subscription 
Q2-TX-002544,220,05/04/2025,$-279, PayPal , Refund
Q2-TX-002545,1400,"May 26, 2025",$106.87,Credit Card,subscription
Q2-TX-002546,415,01 May 2025,$-317, Bank Transfer,Refund 
Q2-TX-002547,351,25 Jun 2025,$181,Credit Card,subscription
Q2-TX-002548,375,06/10/2025,280.90,PayPal ,Subscription 
Q2-TX-002549,1096,29-06-2025,USD 295.91, PayPal,Add-on 
Q2-TX-002550,1015,"Apr 21, 2025",$136.98, Credit Card , Upgrade
Q2-TX-002551,840,15/04/2025,USD 633.65,Credit Card,Subscription
Q2-TX-002552,993,05/13/2025,USD -140.25,PayPal,REFUND
Q2-TX-002553,1485,2025-05-13,293.69,debit card, Subscription
Q2-TX-002554,165,"May 12, 2025",$127.79, Debit Card, Subscription 
Q2-TX-002555,582,2025-05-31,188.27 USD,DEBIT CARD,Subscription
Q2-TX-002556,580,19-05-2025,$197.73, PayPal, Upgrade 
Q2-TX-002557,3,24/05/2025,$367.30,Bank Transfer ,SUBSCRIPTION
Q2-TX-002558,1072,12-06-2025,-245.68, Debit Card,Refund
Q2-TX-002559,272,06/04/2025,330.34, PayPal, Add-on 
Q2-TX-002560,199,06/07/2025,233.51 USD,PayPal, Upgrade
Q2-TX-002561,26,06/10/2025,429.09, Debit Card,Upgrade 
Q2-TX-002562,497,17/04/2025,$300,paypal, Subscription
Q2-TX-002563,1218,26-04-2025,251.72,debit card,subscription
Q2-TX-002564,753,2025-04-20,$280.76, Bank Transfer,upgrade
Q2-TX-002565,1015,05/04/2025,$74,Debit Card , Add-on
Q2-TX-002566,68,12 Apr 2025,100.96 USD,Credit Card ,ADD-ON
Q2-TX-002567,1275,"May 27, 2025",USD 256.94, PayPal , Upgrade 
Q2-TX-002568,1083,"May 08, 2025",USD 223.79, PayPal,ADD-ON
Q2-TX-002569,906,11-04-2025,402.24, Debit Card , Add-on
Q2-TX-002570,234,05-05-2025,24.49 USD,Bank Transfer , Add-on
Q2-TX-002571,533,24-06-2025,215.62,Debit Card, Subscription 
Q2-TX-002572,1405,"Apr 17, 2025",81.67 USD,BANK TRANSFER,ADD-ON
Q2-TX-002573,190,"Apr 21, 2025",252.05,PAYPAL, Subscription
Q2-TX-002574,490,2025-06-24,$270, Credit Card,Subscription 
Q2-TX-002575,26,19-04-2025,323.44,BANK TRANSFER,UPGRADE
Q2-TX-002576,756,17 Apr 2025,106.39 USD,BANK TRANSFER,subscription
Q2-TX-002577,324,05/03/2025,$67,debit card,Add-on
Q2-TX-002578,791,14 May 2025,$304.75,credit card, Add-on
Q2-TX-002579,841,16/06/2025,$-134, Bank Transfer, Refund
Q2-TX-002580,1204,2025-04-13,125.79,PAYPAL,ADD-ON
Q2-TX-002581,294,"May 15, 2025",-216.38 USD,debit card,Refund 
Q2-TX-002582,514,"Apr 01, 2025",-86.00,credit card,refund
Q2-TX-002583,1440,05/16/2025,$299, Debit Card , Add-on 
Q2-TX-002584,492,08 Apr 2025,-96.52, Debit Card , Refund 
Q2-TX-002585,1105,25/04/2025,USD 116.33,Credit Card ,Subscription
Q2-TX-002586,1209,2025-05-18,161.85,PayPal,UPGRADE
Q2-TX-002587,670,27 Apr 2025,$-104.52,PAYPAL,Refund
Q2-TX-002588,1328,"May 07, 2025",-356.62 USD,bank transfer,Refund 
Q2-TX-002589,701,05/26/2025,$-339, Credit Card,refund
Q2-TX-002590,525,01-06-2025,228.86, Credit Card ,add-on
Q2-TX-002591,64,06/08/2025,131.43, Debit Card , Upgrade
Q2-TX-002592,397,21/06/2025,$110.42, Credit Card ,Add-on 
Q2-TX-002593,1211,11/04/2025,,bank transfer, Upgrade 
Q2-TX-002594,1148,2025-04-18,110.82 USD,credit card,Subscription
Q2-TX-002595,1242,16-05-2025,140.05,Credit Card ,Upgrade 
Q2-TX-002596,576,06/15/2025,$73.64,PayPal,Subscription
Q2-TX-002597,181,16-04-2025,216.23,Credit Card , Add-on 
Q2-TX-002598,756,06/24/2025,USD 111.72, Credit Card,Add-on 
Q2-TX-002599,1237,04-04-2025,189.68 USD,Debit Card ,Add-on
Q2-TX-002600,156,2025-04-21,USD 123.62,credit card, Upgrade 
Q2-TX-002601,503,17-06-2025,USD -346.40,Credit Card,REFUND
Q2-TX-002602,573,2025-06-21,258.01, Debit Card,UPGRADE
Q2-TX-002603,434,25-06-2025,82.54 USD, PayPal ,add-on
Q2-TX-002604,206,"Apr 29, 2025",-365.83, Debit Card,refund
Q2-TX-002605,68,05/20/2025,$-169.11,paypal,REFUND
Q2-TX-002606,1332,31/05/2025,-374.24 USD,PayPal ,REFUND
Q2-TX-002607,582,03/04/2025,$-233,Credit Card , Refund 
Q2-TX-002608,239,18-05-2025,$170,debit card,UPGRADE
Q2-TX-002609,499,15/06/2025,$68, Credit Card,Upgrade 
Q2-TX-002610,684,04/07/2025,USD 80.77, Debit Card ,Upgrade 
Q2-TX-002611,169,2025-04-07,426.05,PayPal ,UPGRADE
Q2-TX-002612,447,"Apr 18, 2025",116.62 USD,Bank Transfer, Subscription
Q2-TX-002613,1024,"Apr 27, 2025",357.91 USD,credit card, Add-on
Q2-TX-002614,1281,"Jun 09, 2025",381.05,paypal, Subscription 
Q2-TX-002615,1487,"Jun 12, 2025",-290.84, Bank Transfer , Refund
