ticket_id,user_id,opened_date,category,priority,resolution_hours,satisfaction,ticket_status
TCK-003511,319,04/30/2025,BILLING, Low ,4.9,,Closed
TCK-003512,371,11-02-2025,PERFORMANCE, Low ,24.8,3.0, Closed
TCK-003513,1070,03/13/2025,Feature Request ,high,14.7,5.0,CLOSED
TCK-003514,92,"Jul 31, 2025", Technical ,High ,12.4,,PENDING
TCK-003515,1144,"Dec 21, 2025",feature request,low,12.3,5.0,Open 
TCK-003516,1307,12/11/2025,Billing,MEDIUM,19.0,3.0, Resolved 
TCK-003517,719,11/08/2025,Feature Request,Low,29.7,1.0,Pending 
TCK-003518,136,12/02/2025, Feature Request ,Medium ,21.7,3.0,Open 
TCK-003519,449,"Aug 04, 2025", Billing, High,23.3,2.0, Closed 
TCK-003520,1007,19 Jun 2025, Security,high,9.5,,RESOLVED
TCK-003521,502,03/20/2025, Performance,LOW,2.8,3.0,OPEN
TCK-003522,15,2025-06-16,Security , Critical,8.5,4.0,resolved
TCK-003523,759,15 Aug 2025,Technical , Critical,2.0,1.0, Closed
TCK-003524,984,17 Dec 2025,Account, Medium,13.4,, Closed 
TCK-003525,913,10-10-2025,technical,Low ,9.2,2.0, Open
TCK-003526,184,2025-08-28, Performance, Medium ,22.6,4.0,CLOSED
TCK-003527,1057,27 Jun 2025, Billing ,MEDIUM,10.7,1.0,OPEN
TCK-003528,531,2025-08-27,Security ,MEDIUM,38.9,3.0, Resolved 
TCK-003529,223,22/11/2025,Technical,Medium,48.6,2.0, Pending
TCK-003530,57,17/02/2025, Security ,Low ,3.9,1.0,open
TCK-003531,760,23-05-2025,ACCOUNT, Critical,21.8,2.0, Open
TCK-003532,871,31 May 2025, Technical ,MEDIUM,9.6,5.0,CLOSED
TCK-003533,969,01-11-2025, Performance ,Medium ,10.3,2.0,Open
TCK-003534,96,"Nov 24, 2025",TECHNICAL,CRITICAL,25.3,5.0,closed
TCK-003535,669,"Feb 20, 2025",BILLING, Medium ,7.8,3.0, Resolved 
TCK-003536,1202,2025-09-07, Billing,high,12.6,1.0, Resolved 
TCK-003537,1274,30/09/2025,Account ,Critical ,2.0,3.0,closed
TCK-003538,801,06/05/2025, Account, High ,8.4,,Open
TCK-003539,362,06-03-2025,Performance ,MEDIUM,20.5,1.0, Open 
TCK-003540,18,29/06/2025,SECURITY,Low ,5.1,3.0, Resolved 
TCK-003541,1312,"Jul 03, 2025", Technical , Medium,12.7,,Closed
TCK-003542,65,2025-06-26, Account ,Medium,38.7,2.0,RESOLVED
TCK-003543,686,17 May 2025, Account ,Medium ,3.7,4.0,OPEN
TCK-003544,113,24 May 2025,SECURITY,Medium,52.3,4.0, Closed
TCK-003545,479,04-11-2025, Billing, High,19.9,1.0,Resolved
TCK-003546,250,"Feb 17, 2025", Performance ,Critical ,40.1,, Open
TCK-003547,537,2025-07-07,Billing,high,21.4,,Resolved
TCK-003548,136,08/27/2025,PERFORMANCE,medium,6.4,4.0,PENDING
TCK-003549,678,2025-03-22,SECURITY, Critical ,18.1,4.0,Closed
TCK-003550,225,01-12-2025, Performance , High ,13.7,4.0,open
TCK-003551,203,28-05-2025, Performance,HIGH,16.4,,Open
TCK-003552,1304,08/19/2025,PERFORMANCE,Critical,29.4,1.0,Resolved 
TCK-003553,202,2025-08-10, Technical ,Low ,14.7,,OPEN
TCK-003554,1497,25/04/2025,Performance ,High,3.1,2.0,resolved
TCK-003555,1280,09/02/2025, Technical , High ,9.7,,Open 
TCK-003556,1467,26 Aug 2025, Feature Request, Critical ,20.6,2.0,PENDING
TCK-003557,846,07-02-2025,SECURITY,High ,8.3,3.0, Open
TCK-003558,887,20-12-2025,security,MEDIUM,23.1,, Open
TCK-003559,858,"Mar 10, 2025",PERFORMANCE, Low,9.7,2.0,Pending 
TCK-003560,334,30/04/2025,Security ,Low,20.7,3.0, Open 
TCK-003561,474,03/14/2025,Performance, High,8.6,4.0, Pending 
TCK-003562,882,13-05-2025,Performance,low,6.5,,Open 
TCK-003563,963,30/06/2025,Billing, Critical,24.0,2.0, Pending 
TCK-003564,1059,29-03-2025, Feature Request ,Low ,35.7,2.0, Resolved 
TCK-003565,808,2025-04-27,Account , High ,9.7,5.0, Closed
TCK-003566,1477,2025-04-18, Account ,Low ,23.5,5.0, Resolved 
TCK-003567,1289,"May 06, 2025", Security, Medium,26.5,,RESOLVED
TCK-003568,730,2025-10-12, Performance,Medium ,14.1,3.0,open
TCK-003569,767,2025-10-25, Account ,Low,2.5,5.0,RESOLVED
TCK-003570,1010,"Dec 01, 2025",Security , High,30.7,1.0, Open 
TCK-003571,134,"Sep 07, 2025", Technical ,High ,24.4,, Open
TCK-003572,1450,"Jan 05, 2025",TECHNICAL, High,20.1,3.0, Closed
TCK-003573,75,"Feb 06, 2025",account, Low,2.3,4.0,Resolved
TCK-003574,672,16-05-2025,account,CRITICAL,0.8,1.0,Open 
TCK-003575,939,05/16/2025, Technical,Critical,3.4,2.0,Resolved 
TCK-003576,978,17 Aug 2025,Feature Request ,Medium,2.8,3.0, Resolved 
TCK-003577,643,01/03/2025, Feature Request ,Critical,25.4,3.0,Open
TCK-003578,1274,"Aug 08, 2025",Account ,MEDIUM,54.5,,Closed 
TCK-003579,807,23/10/2025,PERFORMANCE,CRITICAL,43.5,2.0, Pending
TCK-003580,576,01/05/2025, Security,High ,10.0,4.0,PENDING
TCK-003581,1104,27 Jun 2025,Performance , High,11.6,2.0,resolved
TCK-003582,1108,26-01-2025,account,HIGH,12.7,3.0,Closed 
TCK-003583,322,08/28/2025, Billing,CRITICAL,22.3,3.0,OPEN
TCK-003584,1294,2025-12-13, Feature Request, High ,25.5,,RESOLVED
TCK-003585,1401,"Feb 13, 2025",Security ,Medium ,7.1,4.0,Resolved
TCK-003586,1057,"Jun 25, 2025", Technical,Critical ,10.5,,Closed 
TCK-003587,1428,03 Oct 2025,Performance, High ,12.2,4.0, Closed
TCK-003588,331,30 Oct 2025,ACCOUNT, High ,16.3,2.0,RESOLVED
TCK-003589,1137,11/25/2025, Technical,HIGH,11.0,1.0, Resolved
TCK-003590,698,2025-03-30,Feature Request,critical,3.0,2.0, Resolved 
TCK-003591,218,29/05/2025,Technical,High,6.5,3.0,CLOSED
TCK-003592,1136,"May 27, 2025",security,medium,14.4,,Resolved 
TCK-003593,229,26/09/2025,Performance ,Medium,8.4,5.0, Open
TCK-003594,1019,"May 23, 2025",Security,Medium,10.8,5.0,PENDING
TCK-003595,1056,11/04/2025,Billing ,Low ,2.0,3.0,PENDING
TCK-003596,989,26 Jun 2025,billing,CRITICAL,22.7,2.0, Pending
TCK-003597,548,02/11/2025, Security ,CRITICAL,11.3,1.0,resolved
TCK-003598,452,16 Oct 2025,feature request,LOW,8.3,2.0,open
TCK-003599,1070,26 Dec 2025,TECHNICAL,Low ,20.7,,Closed 
TCK-003600,1221,05/12/2025,performance, Critical,43.3,5.0,Closed 
TCK-003601,1449,"Oct 09, 2025",Feature Request ,High,9.8,3.0,pending
TCK-003602,140,13-03-2025,SECURITY,critical,10.9,4.0, Pending 
TCK-003603,961,28/07/2025,Security, Low ,17.0,1.0,Pending
TCK-003604,1214,08/03/2025, Security, Medium ,24.0,4.0,Closed
TCK-003605,21,"Apr 08, 2025",performance,Medium ,13.4,5.0,Closed 
TCK-003606,404,2025-07-22,Performance ,Low ,13.4,, Pending
TCK-003607,1446,31/03/2025,security,Critical,1.7,2.0,PENDING
TCK-003608,1455,05/12/2025, Security , High,6.9,1.0,pending
TCK-003609,4,27 Jul 2025,Performance ,LOW,14.2,2.0,Closed 
TCK-003610,434,04/22/2025,TECHNICAL,CRITICAL,6.0,3.0, Open
TCK-003611,49,16/03/2025,Performance , High ,32.1,4.0,open
TCK-003612,1134,"Aug 15, 2025", Account , High ,29.0,4.0,Closed 
TCK-003613,209,2025-12-17, Billing, High,23.5,4.0,OPEN
TCK-003614,725,09/24/2025,Feature Request ,Medium ,13.3,, Pending 
TCK-003615,458,"Jan 08, 2025",BILLING,Medium,17.4,3.0, Closed
TCK-003616,433,2025-08-25, Security, Low ,6.1,2.0, Closed
TCK-003617,1462,2025-03-23,TECHNICAL, Critical ,11.9,5.0,RESOLVED
TCK-003618,498,"Nov 09, 2025", Security ,Critical,6.1,4.0, Resolved
TCK-003619,1441,05/02/2025, Account,medium,18.3,1.0,open
TCK-003620,221,05/11/2025,account,CRITICAL,36.7,,OPEN
TCK-003621,539,"Sep 08, 2025",FEATURE REQUEST,Critical,36.7,1.0,Resolved 
TCK-003622,81,2025-11-30,technical, Low,14.4,,Resolved 
TCK-003623,1499,"Mar 22, 2025",technical, High,36.2,5.0,Resolved 
TCK-003624,897,"Oct 23, 2025",technical,medium,10.8,3.0,pending
TCK-003625,1068,04 Dec 2025,PERFORMANCE,Low,12.3,1.0, Closed
TCK-003626,990,11/01/2025,security,medium,20.4,,pending
TCK-003627,1122,23/08/2025,Performance,High ,8.4,5.0,Pending
TCK-003628,1178,30/09/2025,SECURITY,low,13.2,3.0,pending
TCK-003629,263,01-09-2025,security,Medium,25.0,3.0,Pending 
TCK-003630,994,28 Sep 2025, Account ,LOW,24.2,5.0,CLOSED
TCK-003631,1225,06 Apr 2025,feature request,CRITICAL,7.2,2.0, Open
TCK-003632,1149,29 May 2025,Feature Request ,HIGH,14.8,1.0,Closed 
TCK-003633,1117,"Dec 12, 2025",BILLING,LOW,16.6,4.0,RESOLVED
TCK-003634,1426,2025-01-19, Security,MEDIUM,33.5,2.0,open
TCK-003635,362,30-01-2025, Security, Medium ,7.5,4.0, Open 
TCK-003636,108,24 Dec 2025,Security,low,5.2,5.0, Closed
TCK-003637,260,04/04/2025,Security , Medium ,65.6,4.0,closed
TCK-003638,508,07-10-2025, Feature Request ,LOW,22.2,4.0,PENDING
TCK-003639,79,21/04/2025, Technical,High ,11.5,5.0,pending
TCK-003640,696,06/09/2025,Technical , Low,3.6,2.0,PENDING
TCK-003641,1102,"Mar 18, 2025", Billing, Medium,5.0,2.0, Resolved
TCK-003642,545,2025-06-25, Account , Critical ,14.8,, Pending
TCK-003643,473,19/01/2025,security, Medium,8.4,3.0,Pending 
TCK-003644,735,2025-11-22, Billing,High ,6.8,1.0,PENDING
TCK-003645,627,"Mar 03, 2025", Account,Medium,21.1,2.0,Pending 
TCK-003646,1151,2025-09-19,Security, Low,4.5,1.0, Closed 
TCK-003647,781,2025-09-17, Technical,Medium,49.0,4.0,Closed 
TCK-003648,627,27/01/2025,technical, Medium,19.5,4.0, Resolved 
TCK-003649,390,12-07-2025, Feature Request,medium,28.4,4.0, Open 
TCK-003650,1355,2025-04-06,BILLING,High ,28.7,4.0,pending
TCK-003651,654,21 Apr 2025, Technical, Low ,13.6,5.0,resolved
TCK-003652,355,"Dec 26, 2025", Technical,Low ,15.4,4.0,Pending 
TCK-003653,1412,08/05/2025,billing, Critical,6.1,1.0,Resolved 
TCK-003654,736,26-09-2025, Account ,Low,25.5,2.0,Resolved 
TCK-003655,271,17 Aug 2025, Technical ,High ,19.6,5.0,OPEN
TCK-003656,915,22 Dec 2025,Account,Low,20.8,2.0,open
TCK-003657,1015,2025-06-06,feature request,Critical ,34.3,2.0,RESOLVED
TCK-003658,402,2025-02-22,Security , Medium,18.9,5.0, Pending 
TCK-003659,1236,05/12/2025,ACCOUNT,Critical ,6.2,3.0, Closed
TCK-003660,1086,16-10-2025,BILLING, Medium,13.8,3.0,closed
TCK-003661,939,15 Jan 2025, Feature Request,medium,18.5,4.0, Resolved 
TCK-003662,626,14/05/2025, Performance,Low,3.8,1.0, Resolved
TCK-003663,1384,07-09-2025, Account ,Critical ,3.4,2.0,Resolved
TCK-003664,258,2025-04-26,TECHNICAL,High ,5.9,,PENDING
TCK-003665,1123,"Aug 25, 2025",Account,Medium,2.8,2.0, Pending
TCK-003666,142,2025-07-15,account, Critical ,6.1,2.0, Resolved
TCK-003667,1044,"Jul 12, 2025",ACCOUNT,Critical,19.3,5.0,Closed 
TCK-003668,1315,2025-12-09, Billing,Low,19.8,1.0,Open
TCK-003669,1228,25 Nov 2025, Security ,Critical,6.0,4.0, Resolved 
TCK-003670,1339,2025-11-02,Billing, High,16.3,3.0, Pending
TCK-003671,1256,07/29/2025,Security,medium,20.2,5.0, Pending 
TCK-003672,102,04/05/2025,feature request,MEDIUM,17.5,, Closed
TCK-003673,565,"Nov 15, 2025", Technical ,Critical,31.6,,Resolved
TCK-003674,667,2025-07-27,technical, Low,34.1,, Pending 
TCK-003675,1113,2025-05-07,Feature Request, Critical,3.3,3.0, Pending
TCK-003676,1131,14/07/2025,billing,LOW,20.6,3.0, Resolved 
TCK-003677,1198,15/11/2025,Technical ,LOW,21.9,,PENDING
TCK-003678,777,30-09-2025,performance,Medium ,32.5,,Closed 
TCK-003679,133,"Nov 29, 2025", Feature Request,LOW,10.9,5.0,Pending
TCK-003680,823,24-02-2025,BILLING, High,39.8,1.0,RESOLVED
TCK-003681,16,10-01-2025,TECHNICAL, Medium ,10.6,2.0,pending
TCK-003682,1353,03-08-2025, Account ,Critical,23.6,4.0,Pending
TCK-003683,278,22 May 2025,Technical,HIGH,20.0,4.0,RESOLVED
TCK-003684,1047,25/03/2025,Performance , Medium,37.4,4.0, Open
TCK-003685,1156,2025-06-17,Performance,CRITICAL,4.3,2.0, Pending 
TCK-003686,254,22 Apr 2025,TECHNICAL,Critical,19.7,, Resolved 
TCK-003687,981,01-01-2025,Security, Low ,32.1,1.0,Open 
TCK-003688,1038,"Jul 28, 2025", Account, Low,5.1,4.0,Closed 
TCK-003689,95,12 Dec 2025, Security,Critical ,3.2,3.0,Pending
TCK-003690,340,08/27/2025,Billing , Medium ,22.7,, Resolved
TCK-003691,922,2025-04-18,Performance ,HIGH,11.2,5.0,RESOLVED
TCK-003692,302,06/24/2025,billing, Medium,10.3,1.0,RESOLVED
TCK-003693,50,2025-03-12,Security, Critical,13.9,2.0, Resolved
TCK-003694,1108,11-08-2025, Billing ,Critical ,35.5,5.0,resolved
TCK-003695,736,20/11/2025,PERFORMANCE, Low ,11.8,3.0,resolved
TCK-003696,446,11 Apr 2025,technical, High ,14.4,4.0,CLOSED
TCK-003697,1167,12/31/2025, Billing ,Low ,13.4,3.0,Pending
TCK-003698,260,31-12-2025, Technical , Low ,2.3,2.0,PENDING
TCK-003699,105,17/04/2025, Feature Request ,low,8.6,3.0, Resolved
TCK-003700,1353,16/05/2025, Account ,critical,11.8,5.0, Resolved
TCK-003701,423,25/11/2025,FEATURE REQUEST, Low,26.7,1.0, Open 
TCK-003702,89,17-07-2025,Performance,low,35.1,2.0,Pending 
TCK-003703,655,08/06/2025,security, Low,16.1,3.0,PENDING
TCK-003704,1206,"Aug 18, 2025", Security ,LOW,19.5,2.0,pending
TCK-003705,1243,16 Jul 2025,account,HIGH,19.5,,Pending 
TCK-003706,234,11-04-2025, Billing, Medium ,18.1,5.0, Pending
TCK-003707,841,2025-02-04,performance, Low,10.8,5.0,Closed
TCK-003708,826,30-11-2025,billing,medium,25.3,5.0, Pending 
TCK-003709,1062,03/22/2025,Account ,Medium ,17.7,1.0,Closed 
TCK-003710,1161,10/28/2025,Technical ,LOW,6.3,,Pending
TCK-003711,1066,24/07/2025, Account ,HIGH,25.8,2.0,open
TCK-003712,802,"Sep 04, 2025",billing, Medium,26.5,3.0,Resolved
TCK-003713,1023,2025-08-13, Technical , Low ,12.0,3.0,CLOSED
TCK-003714,1348,"Feb 14, 2025",PERFORMANCE,Medium ,6.1,5.0,Resolved 
TCK-003715,1402,2025-02-16,Billing , Medium,13.0,2.0,Open 
TCK-003716,88,2025-03-26,BILLING,Critical,35.7,3.0, Closed
TCK-003717,1238,16/06/2025,security,LOW,9.2,3.0, Closed 
TCK-003718,1152,2025-08-15,Billing , Low,11.8,1.0,Closed
TCK-003719,718,2025-01-21,PERFORMANCE,High,11.8,3.0, Resolved
TCK-003720,690,2025-05-30,SECURITY,High,27.8,4.0, Open 
TCK-003721,729,06-07-2025, Technical,Low,0.8,2.0,Closed
TCK-003722,273,"Jul 20, 2025", Technical ,high,26.8,,closed
TCK-003723,669,12/12/2025,Technical,low,5.4,1.0, Closed
TCK-003724,1133,12/26/2025,Performance,medium,7.0,2.0,Closed
TCK-003725,42,07/09/2025, Security, Critical,30.3,1.0, Open 
TCK-003726,922,2025-08-03,Security ,Medium ,13.1,, Resolved
TCK-003727,225,10 Apr 2025, Billing , Low ,15.3,,PENDING
TCK-003728,156,"May 28, 2025",Billing, Critical ,13.5,4.0,CLOSED
TCK-003729,546,2025-10-30,Billing ,low,28.3,5.0, Resolved 
TCK-003730,1178,15-09-2025,Account , High ,10.8,2.0, Pending 
TCK-003731,431,12 Feb 2025,ACCOUNT,Critical,11.6,4.0, Open 
TCK-003732,610,19-06-2025, Performance,Low ,13.0,,RESOLVED
TCK-003733,1420,2025-12-12, Performance,Critical ,17.4,2.0, Open 
TCK-003734,32,11-07-2025,Performance,medium,24.2,3.0, Pending
TCK-003735,672,2025-02-02,technical,Low ,5.2,2.0, Closed 
TCK-003736,953,15/12/2025,TECHNICAL, Medium ,22.9,, Closed 
TCK-003737,98,16/05/2025,Security,CRITICAL,13.7,3.0,Open
TCK-003738,558,01/11/2025,Security,High ,11.6,1.0, Open
TCK-003739,1141,09-01-2025,Feature Request ,LOW,10.5,, Resolved
TCK-003740,773,2025-04-28,Performance ,CRITICAL,27.4,,Open 
TCK-003741,877,15/08/2025,billing,Critical,7.4,5.0, Resolved
TCK-003742,192,08 Apr 2025,ACCOUNT,Low,10.1,1.0,resolved
TCK-003743,601,12-08-2025,security,Low ,5.5,4.0,pending
TCK-003744,1004,"Mar 31, 2025",performance,medium,15.6,2.0,PENDING
TCK-003745,45,"Aug 29, 2025",TECHNICAL, Medium,36.7,,open
TCK-003746,664,2025-05-30,SECURITY, Critical ,40.3,1.0,OPEN
TCK-003747,1000,"Jun 19, 2025",Billing,critical,26.6,4.0,RESOLVED
TCK-003748,110,"Oct 26, 2025",Security,Low,6.2,,Resolved
TCK-003749,1017,21 Oct 2025, Feature Request , Medium,12.3,5.0,PENDING
TCK-003750,561,2025-06-19,SECURITY, High,13.5,3.0,Closed
TCK-003751,330,07 Jan 2025,Performance ,Low,13.0,1.0,Pending 
TCK-003752,940,2025-07-12, Feature Request,critical,13.1,1.0, Pending
TCK-003753,683,06/14/2025,Technical,high,8.1,3.0, Resolved 
TCK-003754,919,"Jun 18, 2025",FEATURE REQUEST,Critical,30.8,3.0,Open 
TCK-003755,524,18-12-2025,security, High ,11.9,4.0,resolved
TCK-003756,76,12/20/2025,security,Critical ,20.7,1.0, Pending
TCK-003757,1404,2025-06-29,account, Critical ,11.2,2.0,CLOSED
TCK-003758,393,02-03-2025,TECHNICAL,low,40.7,4.0,resolved
TCK-003759,195,2025-07-26,PERFORMANCE,Medium,15.0,4.0, Open
TCK-003760,574,"Feb 16, 2025",Security , Medium,13.3,,closed
TCK-003761,465,20-09-2025,Technical ,HIGH,35.7,3.0, Open
TCK-003762,1254,"Feb 11, 2025",Billing ,Critical ,22.8,4.0,CLOSED
TCK-003763,206,"Jan 13, 2025",Account,High ,11.0,4.0,closed
TCK-003764,827,26-02-2025,performance, Medium,15.4,1.0,Open
TCK-003765,1437,01/10/2025, Feature Request , Low ,25.2,2.0, Resolved
TCK-003766,1069,14/10/2025,Security ,MEDIUM,5.9,, Closed 
TCK-003767,1115,2025-10-27,Feature Request,critical,21.0,3.0,open
TCK-003768,326,03/27/2025,PERFORMANCE, High ,13.5,,Resolved 
TCK-003769,662,2025-10-20,account,HIGH,12.8,5.0,resolved
TCK-003770,320,15-02-2025,TECHNICAL,High ,32.6,3.0, Open 
TCK-003771,1485,26-01-2025,Billing , Medium ,26.0,1.0,Pending 
TCK-003772,799,30/07/2025,Performance,High ,12.4,5.0,Pending 
TCK-003773,1370,20-06-2025,billing,medium,28.0,4.0,Pending 
TCK-003774,838,08/04/2025,Technical, Critical,45.4,4.0, Open
TCK-003775,1125,12-02-2025,Performance,low,13.8,2.0,Resolved 
TCK-003776,553,"Oct 20, 2025",SECURITY,Low,5.0,,OPEN
TCK-003777,1111,2025-12-17, Performance ,LOW,28.1,4.0, Closed
TCK-003778,796,03 Apr 2025,account,Critical ,21.7,5.0,resolved
TCK-003779,249,19/03/2025, Performance,LOW,9.8,3.0,Pending 
TCK-003780,80,"Sep 29, 2025", Account, High,4.2,3.0, Open 
TCK-003781,1391,2025-02-15,Technical,Medium,13.9,1.0,Pending
TCK-003782,107,"Feb 13, 2025",FEATURE REQUEST,medium,22.3,5.0,open
TCK-003783,861,2025-11-27,Security ,Medium ,30.8,5.0,closed
TCK-003784,1042,19 Jul 2025, Feature Request,Low ,15.1,5.0,PENDING
TCK-003785,50,09/16/2025, Feature Request,MEDIUM,3.6,3.0,Pending 
TCK-003786,1318,12-03-2025,SECURITY, Medium,27.9,4.0, Closed 
TCK-003787,490,"Jul 06, 2025", Account , Low,8.0,3.0,Open
TCK-003788,1179,22-06-2025,Feature Request ,Critical ,9.0,5.0, Pending 
TCK-003789,1397,02/08/2025, Technical , High,6.5,1.0,Closed
TCK-003790,146,24-11-2025,Feature Request ,CRITICAL,14.2,1.0, Closed
TCK-003791,841,02 Nov 2025, Feature Request ,Critical ,21.9,3.0, Closed
TCK-003792,73,"Jun 15, 2025",security,Low,3.5,5.0,CLOSED
TCK-003793,1285,21-12-2025,account,Medium,14.8,2.0,open
TCK-003794,354,07/19/2025,Account,Critical ,30.5,4.0,closed
TCK-003795,421,25/05/2025,Billing, High ,28.3,5.0, Closed 
TCK-003796,983,16/12/2025,feature request,Critical ,8.5,,pending
TCK-003797,1166,14/10/2025, Account,HIGH,12.0,4.0,resolved
TCK-003798,1082,18-10-2025,Performance,Critical,8.2,3.0,Closed
TCK-003799,1337,"Jun 03, 2025",Feature Request,Medium ,17.0,3.0, Closed
TCK-003800,237,2025-07-10, Billing ,Medium,18.8,3.0, Closed 
TCK-003801,153,08/31/2025, Performance,Medium ,10.8,3.0, Open
TCK-003802,783,09 Apr 2025, Account ,medium,16.5,,resolved
TCK-003803,442,"Dec 04, 2025",billing, Critical,7.3,5.0,closed
TCK-003804,8,"Apr 26, 2025",account,Critical,28.3,,Pending
TCK-003805,598,2025-11-15,Account ,Medium ,21.6,3.0,Resolved
TCK-003806,866,"Aug 06, 2025",Security ,Critical,6.2,2.0, Closed 
TCK-003807,620,15 Nov 2025, Security, High,8.4,2.0,resolved
TCK-003808,1498,10/05/2025,PERFORMANCE,medium,15.5,5.0,resolved
TCK-003809,1475,15-04-2025, Security ,LOW,2.6,5.0,Closed 
TCK-003810,755,04/04/2025,PERFORMANCE, High ,10.9,,closed
TCK-003811,326,11/16/2025,SECURITY, Medium ,24.9,1.0, Pending
TCK-003812,130,08 Feb 2025,billing,Low,11.0,3.0, Open
TCK-003813,583,"Jul 10, 2025",TECHNICAL, Low,31.3,2.0, Pending
TCK-003814,884,08-05-2025,Billing ,Critical ,24.7,4.0, Open 
TCK-003815,332,17-11-2025,Security, Critical ,22.9,1.0, Open
TCK-003816,167,08/26/2025,Performance ,High ,22.5,1.0, Resolved 
TCK-003817,924,09/26/2025, Billing ,LOW,23.4,5.0, Resolved 
TCK-003818,705,16-04-2025,Feature Request ,Critical ,8.8,1.0,closed
TCK-003819,635,25 Jun 2025,BILLING,High,2.6,,RESOLVED
TCK-003820,65,22/08/2025,SECURITY,high,10.4,1.0,PENDING
TCK-003821,883,06/10/2025,Account, Critical,20.6,,Closed
TCK-003822,959,28-03-2025, Billing , Medium,25.8,5.0,PENDING
TCK-003823,429,2025-10-20, Security ,critical,11.4,,Closed 
TCK-003824,1140,17 Nov 2025, Billing,Critical,13.2,,Resolved 
TCK-003825,342,20 Jul 2025,Security ,High ,14.9,4.0, Resolved 
TCK-003826,640,14 Sep 2025, Billing,Low,0.7,3.0,open
TCK-003827,791,2025-02-05,Billing, Critical,13.5,2.0,CLOSED
TCK-003828,775,2025-12-02,feature request,medium,13.3,4.0, Open 
TCK-003829,1027,2025-10-07,BILLING,HIGH,16.3,3.0,PENDING
TCK-003830,1335,2025-05-20, Performance,high,19.0,5.0, Resolved
TCK-003831,572,06/01/2025,FEATURE REQUEST,Medium,7.5,5.0, Open 
TCK-003832,429,27 May 2025,BILLING,Low,13.7,,RESOLVED
TCK-003833,353,04 Aug 2025,Security ,HIGH,14.2,3.0,Open 
TCK-003834,890,2025-08-07,TECHNICAL,critical,32.1,2.0, Pending
TCK-003835,665,15/05/2025,feature request,high,13.8,1.0,open
TCK-003836,869,"Sep 19, 2025",technical, Medium ,19.2,1.0,open
TCK-003837,443,2025-11-20, Feature Request,Low ,3.7,4.0,RESOLVED
TCK-003838,545,2025-06-08,Security ,Critical ,5.8,4.0,Open 
TCK-003839,1336,"Dec 07, 2025", Performance ,High ,12.5,5.0,PENDING
TCK-003840,425,"Jan 27, 2025",FEATURE REQUEST, Medium ,46.9,1.0,pending
TCK-003841,1093,16/05/2025, Performance,Low ,15.5,3.0, Resolved
TCK-003842,1115,"Sep 28, 2025",FEATURE REQUEST,medium,6.6,,resolved
TCK-003843,1044,12/09/2025,feature request, Critical ,6.3,3.0, Closed 
TCK-003844,1254,09/16/2025, Technical, Critical,5.5,, Closed
TCK-003845,729,03/18/2025,Account ,LOW,10.0,4.0, Resolved
TCK-003846,1455,2025-03-31, Technical,CRITICAL,8.4,,resolved
TCK-003847,383,2025-05-02,billing, High,6.5,1.0,Resolved
TCK-003848,1493,05/05/2025, Feature Request ,low,16.3,3.0,pending
TCK-003849,583,"Feb 28, 2025", Performance,Critical,7.9,5.0, Closed
TCK-003850,484,27-04-2025,account,HIGH,2.3,,Open 
TCK-003851,1214,10/13/2025, Feature Request ,MEDIUM,19.2,5.0,Open 
TCK-003852,443,"May 30, 2025",performance, Critical ,4.9,4.0,Open 
TCK-003853,859,2025-07-17,Performance,Critical ,41.3,2.0,Pending
TCK-003854,26,06-08-2025, Performance,high,19.9,1.0,Pending 
TCK-003855,261,30-05-2025,Technical,Critical,3.9,3.0,Resolved 
TCK-003856,817,"Sep 21, 2025", Technical,HIGH,15.4,1.0, Pending
TCK-003857,1429,"Jun 30, 2025",performance,high,13.1,,Resolved
TCK-003858,1256,"Jan 11, 2025",security,critical,33.5,1.0,OPEN
TCK-003859,802,2025-04-18, Security,Medium,7.5,1.0, Resolved 
TCK-003860,962,05/28/2025, Performance ,LOW,42.7,1.0,closed
TCK-003861,1497,04/24/2025,performance, Low,11.8,5.0,open
TCK-003862,1449,"Apr 03, 2025", Performance,medium,8.1,1.0,OPEN
TCK-003863,1049,06/05/2025,security,critical,5.2,5.0, Closed
TCK-003864,1005,"May 10, 2025", Feature Request ,Critical ,42.9,1.0, Closed 
TCK-003865,1255,"May 26, 2025",Billing, Low,16.2,,Open 
TCK-003866,845,18/06/2025,Security,HIGH,6.5,5.0,PENDING
TCK-003867,27,17 Oct 2025,PERFORMANCE,CRITICAL,0.0,,RESOLVED
TCK-003868,1410,19/03/2025,Billing , Critical ,22.9,5.0,Pending 
TCK-003869,1352,17/01/2025, Technical,Low,5.7,,Open 
TCK-003870,829,"Sep 17, 2025",Feature Request,critical,12.5,3.0,OPEN
TCK-003871,1458,01/06/2025,Account ,CRITICAL,10.3,3.0, Pending 
TCK-003872,843,19-09-2025, Technical,Medium,10.0,4.0,open
TCK-003873,52,14-05-2025,Technical ,MEDIUM,13.3,1.0,Closed
TCK-003874,1396,2025-11-12,BILLING,MEDIUM,34.3,4.0,Pending
TCK-003875,776,31 May 2025,Feature Request , Low,19.8,3.0, Open 
TCK-003876,293,12-08-2025,SECURITY, Low,7.9,5.0,pending
TCK-003877,502,05 May 2025,account,CRITICAL,6.4,4.0, Resolved
TCK-003878,204,"Dec 04, 2025",Feature Request , Medium,18.2,,RESOLVED
