subscription_id,user_id,plan,billing_cycle,start_date,end_date,monthly_fee,discount,status
SUB-004188,463,business,MONTHLY,09/06/2025,,276.40,15.0%,Active 
SUB-004189,626, Professional,annual,2025-08-01,,151.56 USD,20.0%,active
SUB-004190,1076,Starter ,MONTHLY,06/03/2025,,45.10 USD,10 %, Active 
SUB-004191,600,Free ,quarterly,06/30/2025,,0.00,10%,active
SUB-004192,483,Business ,MONTHLY,03 Mar 2025,,328.18,0%,ACTIVE
SUB-004193,1397, Business,quarterly,01-05-2025,29 Aug 2025,341.04,20%,Cancelled 
SUB-004194,1174,Starter, Quarterly ,12/09/2025,05/09/2026,45.92,20%, Paused
SUB-004195,307,business,ANNUAL,05/26/2025,21-10-2025,308.90 USD,0.0%, Paused
SUB-004196,121,starter,QUARTERLY,14 Jun 2025,,$51,15%,ACTIVE
SUB-004197,235, Business ,Annual,"Jun 30, 2025",,$338.06,15 %,ACTIVE
SUB-004198,1157, Starter, Annual,11/27/2025,08/11/2026,$52, 5% , Paused 
SUB-004199,216, Professional,MONTHLY,10/31/2025,,USD 139.52,5 %,ACTIVE
SUB-004200,765,Professional, Annual,30-11-2025,08/07/2026,150.35 USD,, Cancelled 
SUB-004201,473,Professional,monthly,2025-07-11,04/20/2026,158.49,5.0%,Cancelled
SUB-004202,1023,Free,MONTHLY,08/11/2025,"Mar 23, 2026",0.00,20.0%,paused
SUB-004203,491, Free,MONTHLY,26-07-2025,,0.00, 10% ,Active 
SUB-004204,410,Professional, Quarterly,2025-04-27,,$141,5.0%,ACTIVE
SUB-004205,95,Starter,Annual ,31/10/2025,,USD 55.76,10.0%,ACTIVE
SUB-004206,1256,professional,ANNUAL,20/07/2025,,$136, 20% , Active
SUB-004207,336,business, Annual,16-06-2025,,$342.64,15.0%, Active
SUB-004208,979, Free, Monthly,09-08-2025,,0.00 USD,0.0%,active
SUB-004209,247,BUSINESS,Annual ,08/23/2025,,$318.46, 15% ,ACTIVE
SUB-004210,997,professional, Monthly,13 Jan 2025,07-06-2025,$161,10 %,Cancelled 
SUB-004211,208,professional,Monthly ,24-08-2025,,USD 136.81,10%, Active
SUB-004212,453,free, Quarterly ,29/10/2025,,USD 0.00,5%, Active
SUB-004213,1025,professional,Monthly ,07/12/2025,,$137.89,15%,Active 
SUB-004214,930,Professional , Monthly,16-07-2025,,137.35 USD, 20% , Active 
SUB-004215,1377,starter,MONTHLY,06/30/2025,23-03-2026,$51,,Expired
SUB-004216,76,professional,Quarterly ,12/11/2025,11 Oct 2026,142.13,15%, Cancelled
SUB-004217,843, Business,Annual ,26/12/2025,"Oct 30, 2026",333.40,0 %,paused
SUB-004218,1326,business,Quarterly ,08-09-2025,,302.42,15.0%,ACTIVE
SUB-004219,263,PROFESSIONAL,QUARTERLY,2025-01-06,,160.01,15%, Active 
SUB-004220,1145,Starter ,Annual,2025-04-11,2026-01-22,52.10, 5% ,paused
SUB-004221,1115, Professional, Monthly,25 Nov 2025,,$146,0 %,Active
SUB-004222,1058,STARTER,Quarterly,28/12/2025,,$47,15%,active
SUB-004223,1149, Free,Monthly,02 Apr 2025,16-11-2025,0.00,10%, Cancelled
SUB-004224,1432, Business,ANNUAL,10-08-2025,,$328.65, 5% ,active
SUB-004225,1116, Business , Monthly ,"Apr 11, 2025",08/20/2025,$312.92,5%,cancelled
SUB-004226,810,Business ,Monthly ,08/22/2025,,288.05,,ACTIVE
SUB-004227,344,Professional, Quarterly ,18 Oct 2025,,USD 164.56,10 %,Active
SUB-004228,1480,Business ,quarterly,03-06-2025,,273.19,0 %, Active 
SUB-004229,671,BUSINESS, Annual,2025-07-31,,$321,20%, Active 
SUB-004230,880, Professional ,Monthly,2025-09-08,,$150.46,0 %,Active 
SUB-004231,965,professional,Quarterly,2025-12-09,,USD 161.34,5.0%, Active 
SUB-004232,1435,professional,MONTHLY,04/22/2025,,168.65 USD,5.0%,Active
SUB-004233,1234, Starter , Monthly ,2025-05-14,16/09/2025,USD 53.29,15%,paused
SUB-004234,740,Starter,annual,"Jan 14, 2025",,49.51, 0% ,ACTIVE
SUB-004235,713,STARTER, Annual,10 Jun 2025,,$46,15.0%, Active
SUB-004236,621,business,Quarterly ,"Jan 14, 2025",09-09-2025,329.37,5 %,expired
SUB-004237,122, Enterprise ,annual,2025-04-09,02-10-2025,$811.13, 0% ,cancelled
SUB-004238,364, Professional,Quarterly,"Sep 28, 2025",,USD 136.91,10%, Active
SUB-004239,1225,professional,annual,08-10-2025,,$160.88,20%,ACTIVE
SUB-004240,622,PROFESSIONAL, Quarterly,"Feb 19, 2025","Oct 23, 2025",$144.97,5 %, Cancelled 
SUB-004241,1091,business,Quarterly ,2025-09-21,,272.75 USD,0 %, Active
SUB-004242,1266,BUSINESS,Quarterly,08 Apr 2025,18 Jan 2026,$337, 20% ,paused
SUB-004243,1496,business,Monthly ,23 Oct 2025,,305.21,0 %,active
SUB-004244,476,ENTERPRISE, Monthly ,16/01/2025,,775.22 USD,0 %, Active 
SUB-004245,1405,Professional,ANNUAL,09/06/2025,,160.79 USD,0.0%,Active
SUB-004246,69,BUSINESS,Annual ,16-12-2025,,335.32 USD,15.0%,active
SUB-004247,532,professional,Annual,2025-02-04,,134.11,10 %, Active 
SUB-004248,579,Professional, Quarterly ,07 Sep 2025,,159.72,,ACTIVE
SUB-004249,860,free,Monthly,14 Feb 2025,,$0,5 %,Active 
SUB-004250,316,STARTER,Quarterly,23/12/2025,09/15/2026,USD 46.67,0.0%, Cancelled 
SUB-004251,77,Free, Quarterly,16/07/2025,,0.00,10.0%,ACTIVE
SUB-004252,115,professional, Quarterly,18/06/2025,,USD 137.43,5%, Active 
SUB-004253,211,Business ,quarterly,29/01/2025,"Jan 22, 2026",$325,20.0%,Paused
SUB-004254,1210,Starter,MONTHLY,25 Apr 2025,,54.48,15%,active
SUB-004255,1328,ENTERPRISE,quarterly,2025-01-09,,740.71,20.0%,Active 
SUB-004256,937,STARTER,Quarterly,"Jun 21, 2025",,54.10,20.0%,Active 
SUB-004257,1499,Starter, Annual,2025-07-16,,USD 53.55,5.0%, Active
SUB-004258,1051, Professional,ANNUAL,01 Jun 2025,,147.02,15%,active
SUB-004259,1086,business,Quarterly,2025-11-07,2026-05-18,USD 320.70, 10% ,expired
SUB-004260,162, Professional, Monthly ,"Jun 21, 2025",,USD 134.10, 15% ,Active 
SUB-004261,909,Business ,monthly,18 May 2025,,$339,5%,Active
SUB-004262,554, Starter ,monthly,10/10/2025,,50.84,10 %,ACTIVE
SUB-004263,1411,BUSINESS,QUARTERLY,07/01/2025,,$315, 20% ,Active 
SUB-004264,1054,Business,ANNUAL,22/12/2025,"Nov 10, 2026",$319,15 %,Expired 
SUB-004265,1082, Professional ,Annual ,10/24/2025,,155.01,20%, Active
SUB-004266,80, Starter ,QUARTERLY,"Oct 24, 2025",09/11/2026,$54.60, 0% , Cancelled 
SUB-004267,1319,starter,Annual,27-09-2025,,51.57,0 %,active
SUB-004268,105,professional,Annual ,16/02/2025,,167.91 USD,0.0%, Active
SUB-004269,953,professional,QUARTERLY,14/03/2025,,$156, 20% ,Active
SUB-004270,1445,business,annual,08/18/2025,,281.89 USD,0.0%,active
SUB-004271,1440,Professional, Annual,18/09/2025,22-03-2026,168.13,0.0%,cancelled
SUB-004272,200, Starter ,MONTHLY,02/15/2025,18 Aug 2025,$52, 10% ,Cancelled
SUB-004273,299, Professional,Quarterly ,2025-12-24,,$160.15,0 %,Active
SUB-004274,506,business,Quarterly,"Dec 14, 2025",,USD 342.76, 15% ,Active
SUB-004275,1445,starter,Quarterly,01/06/2025,,$45.02,15.0%, Active 
SUB-004276,365,Enterprise,quarterly,2025-01-05,,804.71, 0% , Active
SUB-004277,1450,Enterprise,MONTHLY,12/02/2025,07/24/2026,$766.86,5%,cancelled
SUB-004278,1229,Free , Monthly,12-02-2025,22-10-2025,0.00, 20% , Paused
SUB-004279,602,professional,annual,14/09/2025,2026-04-27,$164, 5% ,Cancelled 
SUB-004280,194,Professional , Quarterly ,"Apr 08, 2025",,$170.10,20 %,Active
SUB-004281,138, Business , Quarterly ,27/02/2025,27-04-2025,USD 303.08,15.0%,Paused 
SUB-004282,266,Starter,QUARTERLY,25 Aug 2025,,53.73, 5% ,active
SUB-004283,684,BUSINESS, Annual ,22/09/2025,"Jan 02, 2026",337.65,5 %, Cancelled 
SUB-004284,1480,starter,annual,10/12/2025,,52.47,15.0%,ACTIVE
SUB-004285,1212,business,monthly,06/11/2025,,287.24,0%, Active
SUB-004286,148,Professional,ANNUAL,11-11-2025,,$157,15.0%, Active
SUB-004287,517,ENTERPRISE, Monthly ,"Jul 07, 2025",18/06/2026,912.85,15%, Cancelled
SUB-004288,1194, Free ,Quarterly,24/04/2025,,0.00,20%,active
SUB-004289,656, Business, Monthly,2025-02-12,,317.12,,Active
SUB-004290,609,STARTER, Monthly,28/05/2025,,54.97,15%, Active
SUB-004291,113, Starter,quarterly,05/07/2025,,46.55,0 %, Active
SUB-004292,1413,Free , Quarterly ,22-04-2025,,$0,5.0%, Active
SUB-004293,582, Professional , Quarterly,05/11/2025,08/03/2026,USD 169.60,15.0%,CANCELLED
SUB-004294,346, Professional , Quarterly,21 Dec 2025,,139.14,20%,active
SUB-004295,1034,Starter ,Monthly ,23-03-2025,,46.44, 20% , Active 
SUB-004296,1035,Free,quarterly,21-12-2025,10/29/2026,0.00,15%, Expired 
SUB-004297,22,starter,MONTHLY,"Oct 14, 2025",,51.32, 5% ,Active 
SUB-004298,147,FREE, Monthly,"May 22, 2025",,0.00 USD,,ACTIVE
SUB-004299,143,enterprise,Monthly ,2025-06-22,,USD 777.42,10 %,Active 
SUB-004300,863, Business,Quarterly ,26-08-2025,22/11/2025,$337.92,0.0%, Cancelled 
SUB-004301,491,starter, Monthly ,"Sep 09, 2025",2026-04-17,55.31 USD,15 %,Paused 
SUB-004302,1215,STARTER,QUARTERLY,20/12/2025,,48.90,5%,active
SUB-004303,1206, Enterprise,quarterly,04 Jul 2025,,$806,,Active 
SUB-004304,746,STARTER,Monthly,23 Jun 2025,2025-12-12,USD 52.71,0 %, Expired 
SUB-004305,781,Business ,MONTHLY,"Jul 11, 2025",,318.66 USD, 0% ,active
SUB-004306,1187, Professional ,Annual ,15/09/2025,,148.34 USD,20.0%,ACTIVE
SUB-004307,1002, Free, Monthly ,2025-02-24,,0.00 USD,15.0%,Active 
SUB-004308,192, Starter, Annual ,"Nov 07, 2025",,USD 48.36,10%, Active 
SUB-004309,988, Professional,Quarterly,13 May 2025,2025-09-16,142.87,20.0%,Cancelled 
SUB-004310,452,Starter ,quarterly,07/18/2025,09-01-2026,USD 49.71, 10% ,cancelled
SUB-004311,108,Starter , Annual ,03/14/2025,,52.51,15 %, Active
SUB-004312,1499,Enterprise , Monthly ,2025-02-25,17-10-2025,$867.31,10 %,CANCELLED
SUB-004313,1376, Free,Quarterly,19 Sep 2025,,$0.00,15 %,Active 
SUB-004314,323, Professional,annual,2025-07-15,01-07-2026,148.06,10%,expired
SUB-004315,935,Professional,Annual,"Dec 31, 2025","May 13, 2026",162.58, 15% , Cancelled
SUB-004316,764, Business , Monthly,02/24/2025,,$270, 10% ,active
SUB-004317,1133, Professional , Quarterly,"Jun 05, 2025",07/16/2025,$151.87, 20% ,EXPIRED
SUB-004318,955,Business ,Quarterly,06/27/2025,04 Nov 2025,328.44,15 %,Paused 
SUB-004319,1220, Enterprise,Annual,09/03/2025,,USD 844.95,10%,active
SUB-004320,1285,Starter ,Monthly,04-09-2025,22 Jan 2026,USD 49.91, 15% ,Expired 
SUB-004321,1023, Starter , Annual ,19-08-2025,,52.00,15 %,ACTIVE
SUB-004322,1024,STARTER,Monthly,"Dec 12, 2025",07-05-2026,$55.21,10 %, Paused 
SUB-004323,705,STARTER,QUARTERLY,2025-06-11,,51.04,5%,active
SUB-004324,242,Free , Monthly,"Jul 16, 2025",24-03-2026,0.00,, Expired
SUB-004325,1033, Professional,monthly,20-04-2025,,170.63 USD,5%,Active 
SUB-004326,846,Business ,Monthly,05/06/2025,,$321.84,20%, Active
SUB-004327,969,Professional,ANNUAL,18-08-2025,,$155,15%, Active 
SUB-004328,618,Business ,quarterly,08 Jan 2025,,$272, 20% , Active 
SUB-004329,731, Starter ,Quarterly,05/22/2025,,$48.69,15%, Active
SUB-004330,1311,professional,Quarterly,2025-06-27,01/12/2026,155.16, 20% , Paused
SUB-004331,1424,professional,quarterly,01/10/2025,12/09/2026,USD 163.80,10%,Expired
SUB-004332,789, Enterprise , Quarterly,12/14/2025,,USD 806.61,15%,ACTIVE
SUB-004333,558,starter,MONTHLY,12/02/2025,,$55.86,0 %, Active 
SUB-004334,1126, Professional , Monthly,04-02-2025,"Jul 27, 2025",144.22,0%, Paused 
SUB-004335,1470,business,Annual,2025-03-03,17-10-2025,324.76,20%,cancelled
SUB-004336,482, Free,QUARTERLY,"Dec 23, 2025",,$0,5%, Active 
SUB-004337,1382, Professional ,Monthly,28/07/2025,02-06-2026,152.20,10.0%,cancelled
SUB-004338,314, Enterprise ,Monthly,06/10/2025,,$879.40,0.0%,Active
SUB-004339,1453,Professional ,MONTHLY,20-10-2025,"Sep 23, 2026",145.13 USD, 5% ,Paused 
SUB-004340,1121,free,QUARTERLY,23 Jul 2025,,0.00, 20% ,Active
SUB-004341,960,Professional, Quarterly ,17-04-2025,,153.48,10 %, Active
SUB-004342,790,free,annual,"Jul 23, 2025",,0.00 USD, 5% ,Active
SUB-004343,235,enterprise,annual,2025-09-05,25-10-2025,878.33,0%,Expired 
SUB-004344,942, Starter ,Annual,"Sep 01, 2025",08/11/2025,$56,10.0%, Cancelled 
SUB-004345,127, Professional, Quarterly ,24-06-2025,,136.16 USD,0%,Active 
SUB-004346,498,FREE,Monthly ,2025-01-17,,0.00,20.0%, Active
SUB-004347,466, Starter,annual,13/08/2025,04/10/2026,$52.45,10.0%,Expired 
SUB-004348,798,Enterprise,Annual,2025-01-13,21 Jul 2025,$916, 20% ,Cancelled 
SUB-004349,1238,professional, Monthly ,03/23/2025,,169.21, 20% ,Active
SUB-004350,1469,business, Quarterly ,13/02/2025,31/01/2026,$322.36,20 %, Expired
SUB-004351,1436, Professional ,Annual ,17/07/2025,,153.54, 5% , Active 
SUB-004352,1205,starter,MONTHLY,04/01/2025,03-01-2026,USD 46.08,0%,EXPIRED
SUB-004353,158, Professional,Monthly,27-09-2025,,$148,20%,Active 
SUB-004354,1013, Enterprise ,MONTHLY,24-06-2025,,835.98 USD,20.0%,ACTIVE
SUB-004355,318, Enterprise,ANNUAL,"Jul 03, 2025",,863.96,5.0%,ACTIVE
SUB-004356,980, Free ,Annual ,06/04/2025,"Apr 05, 2026",$0.00, 15% , Cancelled 
SUB-004357,882,Business, Annual ,12-11-2025,,322.48 USD,0%, Active 
SUB-004358,467, Professional, Monthly,2025-12-26,,150.09,0 %,active
SUB-004359,1019, Free,monthly,2025-05-30,,$0.00,5.0%,Active
SUB-004360,1126,STARTER, Monthly ,10/01/2025,25 Mar 2025,$45.86,20.0%,Cancelled 
SUB-004361,523,Business ,quarterly,07/05/2025,2026-02-25,281.25,0.0%,Paused
SUB-004362,472,professional,Monthly ,18-10-2025,,140.17,15%,active
SUB-004363,84,Starter ,Monthly,17 Sep 2025,,$55,15%,Active
SUB-004364,992,business, Annual ,23-08-2025,,274.78,,Active 
SUB-004365,948,Professional ,Quarterly,18/03/2025,,$164, 20% ,ACTIVE
SUB-004366,140,STARTER,Annual ,24 Aug 2025,,USD 46.96, 10% , Active 
SUB-004367,249, Business ,quarterly,10/05/2025,,304.12, 5% ,Active
SUB-004368,359,PROFESSIONAL,Annual,2025-12-01,,$168,10.0%, Active 
SUB-004369,212,PROFESSIONAL,monthly,2025-09-25,07/26/2026,$156,10 %,CANCELLED
SUB-004370,1381, Business ,annual,01/06/2025,,284.81,15 %, Active
SUB-004371,1021, Starter,Annual ,08/10/2025,,47.58,15.0%,active
SUB-004372,564, Professional,monthly,2025-02-27,,$168,,ACTIVE
SUB-004373,584, Professional ,MONTHLY,16 Feb 2025,,USD 150.01,0%, Active
SUB-004374,589, Professional ,ANNUAL,11/11/2025,,155.97,0%,Active 
SUB-004375,1416, Professional, Annual ,03-04-2025,,$151.23,0%,Active
SUB-004376,981,professional,ANNUAL,31-05-2025,,148.20,10%,Active 
SUB-004377,447, Free ,Annual ,2025-11-30,"Apr 10, 2026",0.00, 15% ,expired
SUB-004378,697,professional,ANNUAL,14 Oct 2025,,$160, 10% ,Active
SUB-004379,483,starter,monthly,29/07/2025,12/01/2026,52.90,10 %,Cancelled 
SUB-004380,450,Professional ,monthly,03 Aug 2025,,144.34,20 %, Active
SUB-004381,324,Business ,Quarterly ,"Apr 28, 2025",28 Jul 2025,328.08,15.0%, Paused
SUB-004382,228,BUSINESS,ANNUAL,11/16/2025,,USD 332.98,15.0%,Active 
SUB-004383,333,Professional , Monthly,04/15/2025,22 Dec 2025,168.40, 15% ,PAUSED
SUB-004384,1,professional,ANNUAL,01/11/2025,,140.11 USD,10.0%, Active
SUB-004385,1192, Starter , Annual ,"Oct 11, 2025",,47.82,0.0%,Active
SUB-004386,1333, Starter ,Annual,04/07/2025,25-05-2025,USD 54.64, 5% , Cancelled
SUB-004387,337,Professional,Annual ,08-08-2025,2025-10-01,$141,15%,cancelled
SUB-004388,1492, Enterprise , Quarterly,"Dec 13, 2025",,719.79,,ACTIVE
SUB-004389,155, Professional,quarterly,01/24/2025,,$166.54,15.0%,Active
SUB-004390,1050,Business, Quarterly,28/10/2025,,293.50 USD,10.0%,Active 
SUB-004391,641,professional,monthly,04/28/2025,,149.54 USD,0%, Active
SUB-004392,1292,professional,Monthly ,"Feb 24, 2025",,$150.73,20.0%,Active
SUB-004393,1435,Starter,MONTHLY,21 Mar 2025,,$54,20%,ACTIVE
SUB-004394,942, Enterprise ,ANNUAL,22-10-2025,,786.59 USD,0.0%,active
SUB-004395,73,Professional ,Quarterly ,10/23/2025,16 Jun 2026,167.34,15.0%,CANCELLED
SUB-004396,1318,PROFESSIONAL,QUARTERLY,16-06-2025,,157.08 USD,20 %,active
SUB-004397,509,STARTER, Monthly,2025-01-22,,50.56,0 %,active
SUB-004398,483,Starter,annual,01 Apr 2025,,$48,0%,Active 
SUB-004399,591,FREE,monthly,2025-02-25,,0.00,20%,Active 
SUB-004400,1014, Business, Quarterly,20 Feb 2025,,315.75 USD,10 %,Active
SUB-004401,1011,free, Quarterly,20 Dec 2025,,0.00,15%,ACTIVE
SUB-004402,484, Professional, Monthly ,14/06/2025,,168.02 USD,10.0%, Active 
SUB-004403,1097,Business,Quarterly,"Aug 23, 2025",08-04-2026,305.85,15%,Cancelled 
SUB-004404,187,Professional ,Quarterly,02/25/2025,,$153.16, 10% ,Active
SUB-004405,1115,Business,QUARTERLY,"Nov 15, 2025","Jan 13, 2026",300.25, 10% , Expired
SUB-004406,16,Professional ,QUARTERLY,16-10-2025,,USD 163.50,10 %, Active
SUB-004407,739,Professional,Monthly,24 Mar 2025,,149.93,0.0%,active
SUB-004408,1255,Free, Quarterly,13-01-2025,,0.00 USD, 10% ,active
SUB-004409,48,Free,Annual ,02/25/2025,,0.00 USD, 5% ,active
SUB-004410,384,Free , Monthly ,06/02/2025,04-05-2026,0.00,0 %,paused
SUB-004411,592,Starter, Annual ,03 May 2025,16-09-2025,51.35 USD, 5% , Paused
SUB-004412,204,PROFESSIONAL,Quarterly ,05-02-2025,,$157, 15% ,active
SUB-004413,1399,PROFESSIONAL,MONTHLY,14 Jun 2025,,USD 160.88, 5% ,Active
SUB-004414,645,STARTER,quarterly,"May 08, 2025",,47.94,0.0%,ACTIVE
SUB-004415,482, Free ,Annual,20-09-2025,,0.00,15%,ACTIVE
SUB-004416,615,Business ,quarterly,20/12/2025,,329.69, 15% , Active 
SUB-004417,995,Professional,Monthly ,"Feb 21, 2025",,$138.90,10 %,active
SUB-004418,1174, Starter ,QUARTERLY,20 Jun 2025,,USD 52.94,0.0%,Active 
SUB-004419,797, Starter, Quarterly ,"Jan 24, 2025",2025-10-23,$45, 10% , Expired
SUB-004420,1124,starter,QUARTERLY,01/28/2025,,$48.70,20.0%, Active
SUB-004421,743,professional,Annual ,09/09/2025,2026-02-27,136.45 USD,0.0%, Cancelled
SUB-004422,1180,Starter,Annual,2025-04-26,,50.50, 5% ,ACTIVE
SUB-004423,1169,Professional, Annual,11/17/2025,04/07/2026,158.43,10.0%,Expired
SUB-004424,1271, Professional, Quarterly,2025-04-12,,140.49, 0% , Active
SUB-004425,921,ENTERPRISE, Annual ,10/22/2025,,793.33 USD,10 %,active
SUB-004426,455, Starter ,annual,17 Nov 2025,2026-01-23,USD 55.50,5%,Paused 
SUB-004427,255,starter, Monthly ,"Apr 22, 2025",,$49.52,15%, Active
SUB-004428,1023,Business , Annual ,04-11-2025,"Jan 21, 2026",329.09,20%, Cancelled 
SUB-004429,853,business,Quarterly,18-09-2025,01/28/2026,$338.41,10.0%,cancelled
SUB-004430,1091,Free , Monthly ,2025-09-09,,$0.00,,Active
SUB-004431,738,Starter ,Annual ,"Apr 28, 2025",,55.10,20 %, Active 
SUB-004432,503, Professional,quarterly,05/08/2025,,USD 145.92,5%,Active
SUB-004433,689, Business,annual,2025-07-08,,$341.05,20.0%,active
SUB-004434,461, Free, Monthly ,"Feb 27, 2025",06-06-2025,$0.00,20%, Paused
SUB-004435,470,Professional,QUARTERLY,2025-12-20,,USD 165.28,10%, Active 
SUB-004436,956, Business,quarterly,02/16/2025,,270.23,, Active
SUB-004437,1013,Professional,Annual ,2025-01-02,2025-03-17,USD 169.65,0.0%, Expired 
SUB-004438,805, Business ,Annual ,22-02-2025,,327.26, 10% , Active
SUB-004439,545,Starter, Monthly,09-09-2025,,$54,5%,Active
SUB-004440,743, Business,quarterly,31/03/2025,23-10-2025,275.19 USD, 15% ,paused
SUB-004441,630,Professional,Annual,07/02/2025,,142.76,0.0%,Active
SUB-004442,148, Business, Quarterly,25/08/2025,,341.03, 0% , Active
SUB-004443,1115,PROFESSIONAL,Quarterly ,02/26/2025,,152.75 USD,20%, Active
SUB-004444,360, Enterprise ,Quarterly ,05/10/2025,2025-07-18,USD 798.57, 5% , Cancelled
SUB-004445,1141,Business, Annual,2025-02-14,,USD 331.89,15 %,Active 
SUB-004446,604,Business , Annual ,2025-09-15,,USD 275.63,20.0%, Active
SUB-004447,483,PROFESSIONAL,Annual,03/06/2025,,149.63, 20% ,Active
SUB-004448,1210, Professional,Monthly,11/04/2025,"Feb 01, 2026",148.09 USD, 20% ,expired
SUB-004449,1214,Professional , Annual,21 Mar 2025,,USD 147.13,10.0%,ACTIVE
SUB-004450,627,ENTERPRISE, Quarterly,04/18/2025,"Nov 30, 2025",780.56, 10% ,Expired 
SUB-004451,249,starter,monthly,08 Jan 2025,,$46.67,10%,ACTIVE
SUB-004452,1198, Professional, Annual ,"Sep 30, 2025",,$141,5 %, Active
SUB-004453,68,PROFESSIONAL,Annual,2025-03-30,,157.96 USD, 5% , Active 
SUB-004454,339,STARTER, Annual,2025-05-16,,55.36 USD,10%, Active
SUB-004455,824,professional,monthly,01/29/2025,28-01-2026,$153.05,0 %,expired
SUB-004456,117, Professional,QUARTERLY,10-02-2025,,145.20, 5% , Active 
SUB-004457,561,enterprise, Quarterly ,29/11/2025,,$750.89,15%, Active
SUB-004458,694, Professional,Quarterly ,2025-09-17,,165.02,10%, Active
SUB-004459,801, Enterprise,quarterly,"Jun 21, 2025",,913.16, 0% ,active
SUB-004460,157,BUSINESS, Quarterly,28/01/2025,15/04/2025,USD 295.20,15.0%,Expired 
SUB-004461,1416, Business ,QUARTERLY,2025-04-13,06-12-2025,290.85, 20% ,Paused
SUB-004462,1121,PROFESSIONAL, Quarterly ,18/05/2025,"Mar 09, 2026",USD 156.51,0%, Expired 
SUB-004463,1359, Professional, Monthly ,2025-01-10,21 Dec 2025,$163,15%, Cancelled 
SUB-004464,1261, Professional ,Annual,30/10/2025,,$151.06,20%,Active 
SUB-004465,1024,FREE, Annual,09/25/2025,,USD 0.00,0%, Active
SUB-004466,996,Free , Quarterly,10-08-2025,,0.00, 20% ,Active
SUB-004467,1499,PROFESSIONAL,monthly,12 Jan 2025,,$170, 20% , Active
SUB-004468,1254, Starter ,Monthly,03 Feb 2025,07/30/2025,$46.12,10 %,Expired 
SUB-004469,1199,Professional, Monthly,24 Feb 2025,,171.25,,active
SUB-004470,557,Professional , Monthly,14-10-2025,22-03-2026,148.71,0 %, Cancelled 
SUB-004471,206,professional,quarterly,2025-10-20,,161.04 USD, 0% ,active
SUB-004472,1406,Professional ,MONTHLY,10-11-2025,2026-10-06,155.42 USD, 15% , Cancelled
SUB-004473,45, Free ,quarterly,08/10/2025,10 Dec 2025,0.00,10%,paused
SUB-004474,453,Professional,quarterly,"Oct 02, 2025",,$160.10, 5% , Active 
SUB-004475,954, Professional ,monthly,21 May 2025,,148.84,15.0%,Active 
SUB-004476,329, Starter,annual,2025-12-31,,$45.64, 15% ,active
SUB-004477,372, Business, Monthly,08/13/2025,04/21/2026,$306,0%,EXPIRED
SUB-004478,1183, Professional,MONTHLY,05/04/2025,,USD 153.54,5%,Active 
SUB-004479,1441,Professional ,MONTHLY,"Jul 25, 2025",,$141.62,5 %,Active
SUB-004480,570,ENTERPRISE,annual,03-08-2025,,USD 905.99,20%,Active 
SUB-004481,144,Professional,MONTHLY,20-08-2025,03/10/2025,$142.57,20.0%, Cancelled 
SUB-004482,1494, Professional,Annual ,13-10-2025,2026-09-04,$149,5 %, Cancelled
SUB-004483,80, Business ,quarterly,12/08/2025,,280.68,10.0%,Active
SUB-004484,91,Enterprise,Monthly,14/11/2025,,826.13,5 %, Active 
SUB-004485,541, Business , Monthly ,10/29/2025,,292.10 USD,10 %,Active
SUB-004486,1207,Professional,monthly,12/21/2025,26/10/2026,$152.33,0 %,Expired
SUB-004487,619,BUSINESS, Annual ,11/25/2025,,285.89,0%,Active 
SUB-004488,271, Enterprise , Annual,"Jul 03, 2025",05/07/2026,$730,20%,Cancelled 
SUB-004489,1011, Starter , Annual,12/15/2025,"Aug 15, 2026",53.65 USD,10.0%,cancelled
SUB-004490,351,Business,QUARTERLY,11-05-2025,,317.02,10 %,Active
SUB-004491,1427, Enterprise,ANNUAL,"Dec 25, 2025","Apr 05, 2026",787.16,10%, Cancelled
SUB-004492,892,Business, Monthly,19 May 2025,,$272.65,0%,active
SUB-004493,1305,Starter, Monthly,11-10-2025,,54.70 USD,15%,Active
SUB-004494,1197, Enterprise, Quarterly ,09/11/2025,,$753.02,5 %,Active 
SUB-004495,556,professional,Annual,01/10/2025,,$168.77,15%,Active 
SUB-004496,268,Starter, Monthly ,04/04/2025,,49.96,10 %,ACTIVE
SUB-004497,304,ENTERPRISE, Quarterly,05/03/2025,01-07-2025,USD 787.09,15.0%,Cancelled
SUB-004498,1075,BUSINESS,ANNUAL,09-09-2025,,324.55 USD,0%,active
