transaction_id,user_id,transaction_date,transaction_amount,payment_type,transaction_type,currency
Q4-TX-001857,493,08-12-2025,$110, PayPal,Add-on,US Dollar
Q4-TX-001858,1337,08-11-2025,267.59 USD, Bank Transfer, Upgrade ,US Dollar
Q4-TX-001859,342,"Oct 05, 2025",-171.32, Debit Card,Refund,USD
Q4-TX-001860,1459,11/09/2025,605.25 USD,DEBIT CARD,subscription,USD
Q4-TX-001861,942,2025-10-24,$-173.62,PayPal ,refund,USD
Q4-TX-001862,1168,04-12-2025,$1204,Debit Card , Add-on,US Dollar
Q4-TX-001863,837,08 Nov 2025,$333.33, PayPal,Add-on ,usd
Q4-TX-001864,653,12/18/2025,$34,paypal,Subscription,usd
Q4-TX-001865,1161,2025-11-15,21.02 USD,Debit Card , Subscription ,USD
Q4-TX-001866,68,12/27/2025,$153, Credit Card ,upgrade,usd
Q4-TX-001867,1342,2025-12-23,-504.58 USD, Credit Card , Refund,USD
Q4-TX-001868,868,16-10-2025,$-247,bank transfer,refund,USD
Q4-TX-001869,595,10/08/2025,129.45,Bank Transfer,SUBSCRIPTION,usd
Q4-TX-001870,117,09/11/2025,352.42,Debit Card, Upgrade ,usd
Q4-TX-001871,801,2025-12-02,595.78 USD,credit card, Add-on,US Dollar
Q4-TX-001872,735,10 Nov 2025,USD 390.22,PayPal ,Upgrade,usd
Q4-TX-001873,619,03 Nov 2025,307.04, PayPal , Subscription,usd
Q4-TX-001874,1172,2025-12-01,74.79, Bank Transfer,add-on,USD
Q4-TX-001875,35,02 Nov 2025,$153,Credit Card ,UPGRADE,US Dollar
Q4-TX-001876,1090,03 Nov 2025,313.16 USD, Bank Transfer ,Subscription,usd
Q4-TX-001877,1246,05/10/2025,USD 337.37,debit card, Add-on ,US Dollar
Q4-TX-001878,1305,25 Nov 2025,USD 170.49,Credit Card,Subscription ,US Dollar
Q4-TX-001879,1105,12/27/2025,137.14, Debit Card,SUBSCRIPTION,USD
Q4-TX-001880,1443,12/26/2025,USD 53.37, Credit Card,subscription,USD
Q4-TX-001881,740,29 Oct 2025,USD 225.73, Debit Card,Upgrade ,usd
Q4-TX-001882,215,"Dec 11, 2025",-358.81,Credit Card ,REFUND,USD
Q4-TX-001883,1068,"Oct 22, 2025",$349.88, Credit Card ,add-on,US Dollar
Q4-TX-001884,735,30-11-2025,41.86,Debit Card ,UPGRADE,USD
Q4-TX-001885,883,17/12/2025,USD -349.45,BANK TRANSFER,Refund,USD
Q4-TX-001886,674,"Oct 22, 2025",$561.13, Debit Card, Upgrade ,US Dollar
Q4-TX-001887,701,08-12-2025,-210.36 USD,paypal,Refund ,US Dollar
Q4-TX-001888,209,12/27/2025,385.79, Bank Transfer,Upgrade ,USD
Q4-TX-001889,1382,30 Dec 2025,208.77 USD, Debit Card,Add-on,USD
Q4-TX-001890,664,2025-10-07,-90.18, Debit Card ,Refund ,USD
Q4-TX-001891,1276,2025-12-22,149.30 USD,Credit Card ,upgrade,US Dollar
Q4-TX-001892,1200,2025-10-06,319.63 USD,PayPal , Subscription ,US Dollar
Q4-TX-001893,1024,30/11/2025,364.90,PayPal, Subscription,USD
Q4-TX-001894,45,"Nov 12, 2025",$108,debit card,add-on,usd
Q4-TX-001895,477,10/13/2025,582.11,CREDIT CARD,Upgrade,US Dollar
Q4-TX-001896,1255,02-10-2025,-606.53,paypal,REFUND,USD
Q4-TX-001897,475,12/13/2025,107.08 USD, Debit Card, Upgrade,US Dollar
Q4-TX-001898,711,25-11-2025,$449.11,bank transfer, Upgrade,USD
Q4-TX-001899,1193,03-12-2025,-312.43 USD,Debit Card,REFUND,USD
Q4-TX-001900,696,2025-11-10,$-175,bank transfer, Refund,USD
Q4-TX-001901,1209,2025-12-29,USD 78.81,CREDIT CARD, Add-on ,usd
Q4-TX-001902,1441,"Dec 24, 2025",$-610.27, PayPal , Refund ,usd
Q4-TX-001903,750,"Dec 19, 2025",$217, PayPal , Subscription,US Dollar
Q4-TX-001904,583,11/10/2025,$53.89,Bank Transfer,subscription,US Dollar
Q4-TX-001905,206,10/16/2025,$540.00, Bank Transfer, Subscription ,usd
Q4-TX-001906,794,04/11/2025,$-293,PAYPAL, Refund ,USD
Q4-TX-001907,1316,10/01/2025,$127.19,Credit Card,add-on,usd
Q4-TX-001908,39,03/12/2025,236.05 USD,PayPal,Upgrade ,usd
Q4-TX-001909,460,17-12-2025,$391, Credit Card,upgrade,USD
Q4-TX-001910,1294,15/12/2025,-166.89,paypal,refund,US Dollar
Q4-TX-001911,172,"Dec 30, 2025",$156,Debit Card,subscription,usd
Q4-TX-001912,1392,11/10/2025,$-135.23,Credit Card ,Refund,US Dollar
Q4-TX-001913,576,24 Oct 2025,USD 122.79, PayPal, Subscription,usd
Q4-TX-001914,744,15-12-2025,-259.68 USD, Debit Card ,refund,usd
Q4-TX-001915,709,"Dec 03, 2025",36.59, Bank Transfer , Subscription ,US Dollar
Q4-TX-001916,442,26 Dec 2025,172.89,Credit Card ,upgrade,US Dollar
Q4-TX-001917,768,2025-11-16,USD -310.84,CREDIT CARD, Refund ,USD
Q4-TX-001918,215,10/05/2025,$60.78, Credit Card, Upgrade,USD
Q4-TX-001919,911,11/13/2025,-378.91,Credit Card,Refund ,usd
Q4-TX-001920,1164,06/12/2025,456.04 USD, Debit Card,SUBSCRIPTION,usd
Q4-TX-001921,1314,"Dec 02, 2025",$396.90, PayPal, Upgrade,USD
Q4-TX-001922,532,28 Dec 2025,$519,Credit Card,ADD-ON,USD
Q4-TX-001923,1060,08/12/2025,-234.85 USD,paypal,refund,usd
Q4-TX-001924,17,01/12/2025,-126.92,Bank Transfer,Refund ,USD
Q4-TX-001925,7,"Nov 05, 2025",$-522.71, Credit Card ,REFUND,US Dollar
Q4-TX-001926,1144,"Nov 07, 2025",$-182.16,PayPal , Refund ,usd
Q4-TX-001927,1006,06-10-2025,$148,PayPal, Subscription,usd
Q4-TX-001928,1360,19/12/2025,192.53,CREDIT CARD,Subscription,usd
Q4-TX-001929,187,13 Oct 2025,USD 96.04, Credit Card ,Upgrade,usd
Q4-TX-001930,857,2025-12-05,143.33 USD,PayPal ,Subscription,US Dollar
Q4-TX-001931,965,2025-12-02,228.44,CREDIT CARD,ADD-ON,USD
Q4-TX-001932,1096,17-12-2025,540.32, Credit Card , Add-on ,usd
Q4-TX-001933,386,14-12-2025,-210.16,DEBIT CARD,Refund,usd
Q4-TX-001934,968,2025-11-23,$358.24,Bank Transfer,Upgrade ,usd
Q4-TX-001935,1311,24-11-2025,119.53,credit card,Subscription ,usd
Q4-TX-001936,169,"Nov 13, 2025",506.36, Bank Transfer,Subscription ,US Dollar
Q4-TX-001937,1219,"Nov 14, 2025",USD -792.44,Bank Transfer, Refund ,USD
Q4-TX-001938,384,13/10/2025,548.62,paypal,Add-on,US Dollar
Q4-TX-001939,529,26-11-2025,$391.23,Credit Card,subscription,usd
Q4-TX-001940,599,14 Nov 2025,-88.92, Bank Transfer,refund,usd
Q4-TX-001941,11,12/16/2025,USD -178.38,bank transfer,Refund ,US Dollar
Q4-TX-001942,1254,"Oct 14, 2025",$43.37,Credit Card,Add-on ,usd
Q4-TX-001943,900012,10/25/2025,USD 167.84,PayPal ,Subscription,US Dollar
Q4-TX-001944,1496,11-11-2025,282.12 USD,Credit Card,add-on,US Dollar
Q4-TX-001945,761,20-12-2025,383.69,Credit Card, Upgrade,USD
Q4-TX-001946,1026,2025-10-05,-201.82, Debit Card ,REFUND,USD
Q4-TX-001947,1277,19-10-2025,USD 343.54,Bank Transfer ,add-on,USD
Q4-TX-001948,291,11/21/2025,282.77 USD, Credit Card,Upgrade ,USD
Q4-TX-001949,1245,13/11/2025,USD -135.99, Debit Card,Refund,US Dollar
Q4-TX-001950,734,"Nov 19, 2025",USD -122.51,Credit Card,refund,usd
Q4-TX-001951,321,20/10/2025,389.16,Credit Card,Upgrade ,US Dollar
Q4-TX-001952,923,26-12-2025,USD 305.11,CREDIT CARD,SUBSCRIPTION,usd
Q4-TX-001953,364,21 Nov 2025,$207,paypal,subscription,USD
Q4-TX-001954,868,01/10/2025,63.06,Debit Card, Upgrade,usd
Q4-TX-001955,420,12/06/2025,,PayPal,ADD-ON,usd
Q4-TX-001956,292,18/11/2025,120.04,Debit Card , Subscription,US Dollar
Q4-TX-001957,1150,06 Nov 2025,-320.64 USD,paypal, Refund ,USD
Q4-TX-001958,945,11/01/2025,$173,Bank Transfer,upgrade,US Dollar
Q4-TX-001959,883,15 Dec 2025,-221.46, Debit Card,Refund,usd
Q4-TX-001960,1090,15/12/2025,$317, PayPal,Add-on ,usd
Q4-TX-001961,801,11/19/2025,34.33,BANK TRANSFER, Upgrade,usd
Q4-TX-001962,631,10/04/2025,133.34,PAYPAL,add-on,US Dollar
Q4-TX-001963,1465,02-10-2025,297.20, Bank Transfer ,ADD-ON,US Dollar
Q4-TX-001964,1427,"Dec 31, 2025",$138.93,Credit Card,Upgrade,US Dollar
Q4-TX-001965,406,05/11/2025,,PayPal,ADD-ON,USD
Q4-TX-001966,323,10/30/2025,-366.28,Bank Transfer ,Refund ,usd
Q4-TX-001967,933,03/12/2025,$182.36, PayPal,add-on,US Dollar
Q4-TX-001968,862,06/11/2025,-342.20, Credit Card, Refund ,US Dollar
Q4-TX-001969,625,03/12/2025,278.49 USD,Credit Card,add-on,US Dollar
Q4-TX-001970,26,"Oct 18, 2025",USD 384.58,bank transfer, Add-on ,US Dollar
Q4-TX-001971,87,10/16/2025,USD 155.82,Credit Card ,Add-on,US Dollar
Q4-TX-001972,825,26/11/2025,$31.26, Credit Card, Add-on,US Dollar
Q4-TX-001973,353,"Nov 19, 2025",76.18, Debit Card,Subscription ,US Dollar
Q4-TX-001974,207,2025-12-19,,Credit Card, Upgrade,USD
Q4-TX-001975,87,11/23/2025,$-291, Bank Transfer,REFUND,US Dollar
Q4-TX-001976,1323,2025-12-22,$200,bank transfer,Upgrade ,USD
Q4-TX-001977,402,2025-12-08,154.30, Debit Card ,UPGRADE,USD
Q4-TX-001978,1045,"Nov 24, 2025",462.22,Debit Card, Upgrade ,usd
Q4-TX-001979,1316,"Nov 23, 2025",, Bank Transfer ,SUBSCRIPTION,usd
Q4-TX-001980,1275,"Oct 04, 2025",$82,CREDIT CARD, Upgrade,USD
Q4-TX-001981,370,17/10/2025,$167.26,Bank Transfer , Add-on,USD
Q4-TX-001982,718,29/12/2025,-251.55,DEBIT CARD,REFUND,US Dollar
Q4-TX-001983,756,09-12-2025,$477.42,Bank Transfer , Subscription ,USD
Q4-TX-001984,825,04/10/2025,695.34,Bank Transfer , Upgrade ,US Dollar
Q4-TX-001985,1047,09-11-2025,210.53,PayPal, Add-on,US Dollar
Q4-TX-001986,615,08 Oct 2025,187.73,paypal,add-on,usd
Q4-TX-001987,460,02/11/2025,-465.12,CREDIT CARD, Refund,USD
Q4-TX-001988,1416,2025-11-19,USD 168.31,Bank Transfer ,Add-on ,US Dollar
Q4-TX-001989,1280,"Dec 09, 2025",$-87.40,PayPal ,REFUND,USD
Q4-TX-001990,1482,24-10-2025,$-460.93,Debit Card, Refund ,US Dollar
Q4-TX-001991,1358,13 Dec 2025,$464, Bank Transfer , Subscription ,usd
Q4-TX-001992,215,11/28/2025,$-121.30,Credit Card,refund,US Dollar
Q4-TX-001993,161,"Nov 10, 2025",USD 243.94, PayPal, Add-on,usd
Q4-TX-001994,1139,08-11-2025,$175,DEBIT CARD,Upgrade,usd
Q4-TX-001995,1091,2025-12-09,$419, PayPal ,UPGRADE,usd
Q4-TX-001996,1000,10/08/2025,-79.05,Bank Transfer ,Refund,usd
Q4-TX-001997,727,05 Dec 2025,$249,bank transfer,UPGRADE,usd
Q4-TX-001998,669,10/08/2025,USD 279.27,debit card,SUBSCRIPTION,USD
Q4-TX-001999,1083,18/11/2025,$156.03, Debit Card , Subscription,USD
Q4-TX-002000,764,11/15/2025,570.38,Debit Card ,Subscription,US Dollar
Q4-TX-002001,509,2025-12-30,159.49 USD, PayPal, Subscription,usd
Q4-TX-002002,393,2025-12-29,118.39 USD, Bank Transfer, Upgrade,usd
Q4-TX-002003,593,2025-10-25,$-396.91,paypal, Refund ,USD
Q4-TX-002004,614,14/11/2025,180.54,paypal, Subscription ,USD
Q4-TX-002005,1345,10/11/2025,USD -57.09,bank transfer,Refund ,usd
Q4-TX-002006,715,11/28/2025,232.11 USD, PayPal ,upgrade,USD
Q4-TX-002007,579,25-12-2025,189.78, Debit Card ,UPGRADE,USD
Q4-TX-002008,646,12/11/2025,351.17, Bank Transfer,Upgrade,usd
Q4-TX-002009,68,11/14/2025,35.01,paypal, Upgrade ,usd
Q4-TX-002010,145,"Dec 03, 2025",-292.24,BANK TRANSFER,REFUND,usd
Q4-TX-002011,802,08-10-2025,$377, Bank Transfer,upgrade,US Dollar
Q4-TX-002012,369,16 Nov 2025,$86,CREDIT CARD, Subscription ,usd
Q4-TX-002013,1059,15 Nov 2025,339.06, PayPal , Add-on,US Dollar
Q4-TX-002014,269,2025-10-12,-256.30, Credit Card, Refund,USD
Q4-TX-002015,936,14/12/2025,USD 164.91,paypal, Add-on ,usd
Q4-TX-002016,302,10/14/2025,220.01 USD, Credit Card , Subscription,USD
Q4-TX-002017,1297,08 Oct 2025,USD -100.45, PayPal, Refund ,USD
Q4-TX-002018,1325,"Nov 14, 2025",-187.69 USD,DEBIT CARD,Refund,US Dollar
Q4-TX-002019,1471,2025-11-22,$210.55,DEBIT CARD,subscription,usd
Q4-TX-002020,499,09 Oct 2025,$187.98,PayPal, Upgrade,US Dollar
Q4-TX-002021,22,2025-10-03,-421.98,PAYPAL,REFUND,USD
Q4-TX-002022,306,14 Nov 2025,-256.77,Bank Transfer , Refund,US Dollar
Q4-TX-002023,940,27/12/2025,USD -414.50, Bank Transfer, Refund ,usd
Q4-TX-002024,183,"Nov 30, 2025",187.04,credit card,Subscription,usd
Q4-TX-002025,671,28/11/2025,-312.97 USD,CREDIT CARD,Refund ,USD
Q4-TX-002026,1153,22-10-2025,-250.53 USD,PAYPAL, Refund,usd
Q4-TX-002027,102,11/15/2025,$253.47,PayPal,subscription,US Dollar
Q4-TX-002028,1283,19-10-2025,-431.85, Credit Card,REFUND,US Dollar
Q4-TX-002029,514,"Oct 01, 2025",110.59 USD,PAYPAL, Add-on ,USD
Q4-TX-002030,552,2025-12-29,51.48,Credit Card,upgrade,USD
Q4-TX-002031,1286,11/12/2025,-264.35 USD, Debit Card,REFUND,US Dollar
Q4-TX-002032,1482,10-10-2025,-231.59, Credit Card , Refund ,USD
Q4-TX-002033,840,2025-12-31,$390.03,paypal,SUBSCRIPTION,US Dollar
Q4-TX-002034,1346,22-11-2025,$305,BANK TRANSFER,Add-on ,US Dollar
Q4-TX-002035,862,2025-12-09,,debit card, Subscription ,US Dollar
Q4-TX-002036,588,"Oct 17, 2025",USD -244.18,paypal, Refund ,US Dollar
Q4-TX-002037,578,22 Dec 2025,412.16 USD,Bank Transfer,SUBSCRIPTION,USD
Q4-TX-002038,992,2025-10-07,$474,Bank Transfer , Add-on ,US Dollar
Q4-TX-002039,183,09 Dec 2025,184.91 USD, Credit Card , Subscription ,usd
Q4-TX-002040,552,2025-11-27,$240.30,CREDIT CARD, Upgrade,USD
Q4-TX-002041,1081,17/11/2025,-604.46, PayPal ,REFUND,US Dollar
Q4-TX-002042,254,11/29/2025,USD 93.78, PayPal ,UPGRADE,USD
Q4-TX-002043,27,2025-11-14,$210, PayPal, Upgrade,usd
Q4-TX-002044,561,27-11-2025,USD 72.01, Bank Transfer, Subscription ,usd
Q4-TX-002045,1287,18 Oct 2025,277.86,Bank Transfer ,Upgrade,US Dollar
Q4-TX-002046,578,19/10/2025,137.47 USD,paypal,Add-on,usd
Q4-TX-002047,528,15 Nov 2025,$138,BANK TRANSFER,Add-on ,US Dollar
Q4-TX-002048,777,22 Dec 2025,$76,Bank Transfer,UPGRADE,US Dollar
Q4-TX-002049,1027,2025-12-06,-229.17 USD, Debit Card, Refund ,USD
Q4-TX-002050,1297,23/10/2025,317.77,Credit Card,Add-on,US Dollar
Q4-TX-002051,181,"Nov 21, 2025",, Bank Transfer ,add-on,US Dollar
Q4-TX-002052,47,28-12-2025,$79,Credit Card , Add-on ,US Dollar
Q4-TX-002053,204,2025-10-02,USD 301.64,PayPal,Add-on ,US Dollar
Q4-TX-002054,102,01/11/2025,43.56 USD,bank transfer, Add-on ,US Dollar
Q4-TX-002055,798,10-11-2025,$-332,PayPal,refund,US Dollar
Q4-TX-002056,626,10/13/2025,USD -355.46,Credit Card , Refund ,US Dollar
Q4-TX-002057,1497,"Oct 27, 2025",169.74,debit card,ADD-ON,USD
Q4-TX-002058,1387,11/11/2025,USD 150.91,Debit Card,SUBSCRIPTION,USD
Q4-TX-002059,765,"Dec 31, 2025",$177.91, Bank Transfer,ADD-ON,US Dollar
Q4-TX-002060,1202,12 Oct 2025,USD -113.08,CREDIT CARD,REFUND,USD
Q4-TX-002061,59,"Dec 24, 2025",147.04 USD,PayPal,SUBSCRIPTION,US Dollar
Q4-TX-002062,983,09-11-2025,263.42, Bank Transfer, Add-on,US Dollar
Q4-TX-002063,91,11/08/2025,297.02,Credit Card ,Upgrade ,usd
Q4-TX-002064,357,2025-12-08,USD 140.35,Credit Card , Upgrade,USD
Q4-TX-002065,1076,03-10-2025,-130.07 USD,CREDIT CARD,REFUND,usd
Q4-TX-002066,1369,"Dec 26, 2025",184.59 USD,PayPal , Add-on ,US Dollar
Q4-TX-002067,28,"Dec 29, 2025",$117,PayPal ,ADD-ON,US Dollar
Q4-TX-002068,1178,2025-12-30,USD 254.79, Credit Card, Subscription,US Dollar
Q4-TX-002069,1370,11/12/2025,179.87, Credit Card , Upgrade,USD
Q4-TX-002070,1156,22-12-2025,$115,paypal,Subscription,USD
Q4-TX-002071,1328,09/10/2025,USD -100.36,credit card,REFUND,USD
Q4-TX-002072,1493,2025-10-28,209.62,PAYPAL, Upgrade ,USD
Q4-TX-002073,711,13/11/2025,262.80,debit card,UPGRADE,usd
Q4-TX-002074,668,2025-12-04,312.35 USD, Bank Transfer ,Subscription ,usd
Q4-TX-002075,119,11/17/2025,-496.11,PAYPAL, Refund ,USD
Q4-TX-002076,868,01 Nov 2025,$133.83,CREDIT CARD,Subscription,USD
Q4-TX-002077,785,10/07/2025,$-182,Bank Transfer, Refund ,usd
Q4-TX-002078,1197,2025-12-04,$77.24,PayPal, Add-on,USD
Q4-TX-002079,752,2025-12-30,$-449, Credit Card,REFUND,US Dollar
Q4-TX-002080,1241,12/13/2025,96.94,credit card, Add-on ,US Dollar
Q4-TX-002081,1480,12/13/2025,127.09,bank transfer,SUBSCRIPTION,USD
Q4-TX-002082,1498,28/11/2025,USD 344.46,CREDIT CARD,SUBSCRIPTION,USD
Q4-TX-002083,1429,12/14/2025,$-411,BANK TRANSFER, Refund,US Dollar
Q4-TX-002084,904,26-12-2025,-581.21,CREDIT CARD,refund,USD
Q4-TX-002085,1047,12/12/2025,539.47,DEBIT CARD,subscription,US Dollar
Q4-TX-002086,1346,05 Dec 2025,21.88,PAYPAL,UPGRADE,US Dollar
Q4-TX-002087,406,2025-10-21,222.88 USD,Debit Card,Add-on ,USD
Q4-TX-002088,1195,11 Dec 2025,$-284, Credit Card,REFUND,USD
Q4-TX-002089,939,10/10/2025,-243.04 USD, PayPal, Refund,US Dollar
Q4-TX-002090,969,10/18/2025,$-393,DEBIT CARD,refund,USD
Q4-TX-002091,510,11/08/2025,107.93, Credit Card ,upgrade,USD
Q4-TX-002092,574,05 Oct 2025,214.77, Bank Transfer, Add-on,usd
Q4-TX-002093,170,25/12/2025,$356,bank transfer, Add-on ,usd
Q4-TX-002094,1245,08-11-2025,$101.89,Bank Transfer ,Upgrade,US Dollar
Q4-TX-002095,1166,2025-10-02,-128.99, Debit Card,refund,US Dollar
Q4-TX-002096,392,12/25/2025,276.45 USD,Credit Card ,Add-on ,US Dollar
Q4-TX-002097,731,"Oct 11, 2025",, Debit Card ,Add-on ,usd
Q4-TX-002098,238,21 Nov 2025,599.22,PAYPAL,Subscription ,US Dollar
Q4-TX-002099,629,"Oct 28, 2025",183.21 USD,DEBIT CARD,ADD-ON,US Dollar
Q4-TX-002100,920,12-12-2025,-172.46,bank transfer, Refund ,usd
Q4-TX-002101,622,"Nov 17, 2025",$405.76,Debit Card,ADD-ON,US Dollar
Q4-TX-002102,1070,16/11/2025,157.98,PayPal,Add-on ,USD
Q4-TX-002103,1444,2025-10-14,302.33, Bank Transfer , Subscription,usd
Q4-TX-002104,1220,"Dec 22, 2025",284.39 USD,bank transfer, Subscription ,US Dollar
Q4-TX-002105,158,11 Nov 2025,$358.20,CREDIT CARD,Subscription,US Dollar
Q4-TX-002106,66,30-12-2025,341.99 USD,debit card,Add-on,USD
Q4-TX-002107,1339,10/07/2025,-345.74, Credit Card , Refund ,usd
Q4-TX-002108,674,11/20/2025,269.78 USD,Bank Transfer ,ADD-ON,USD
Q4-TX-002109,638,25 Nov 2025,$345, Debit Card,add-on,USD
Q4-TX-002110,615,05-12-2025,$175,CREDIT CARD, Add-on ,US Dollar
Q4-TX-002111,367,08-10-2025,$167.26, PayPal , Subscription ,US Dollar
Q4-TX-002112,832,23-10-2025,439.39, PayPal,Upgrade,US Dollar
Q4-TX-002113,309,03 Oct 2025,$422,CREDIT CARD,Upgrade,USD
Q4-TX-002114,370,10/23/2025,$250.46,Bank Transfer , Upgrade ,usd
Q4-TX-002115,569,24/11/2025,-239.13 USD,DEBIT CARD,REFUND,US Dollar
Q4-TX-002116,99,28/10/2025,-164.48 USD,Bank Transfer, Refund,USD
Q4-TX-002117,825,"Dec 05, 2025",535.20,debit card,Upgrade,US Dollar
Q4-TX-002118,737,"Nov 27, 2025",USD 36.23, Debit Card, Upgrade ,USD
Q4-TX-002119,1319,2025-12-27,$542,DEBIT CARD,upgrade,usd
Q4-TX-002120,756,02 Dec 2025,$139.99,credit card,UPGRADE,USD
Q4-TX-002121,90,"Oct 18, 2025",$299,Credit Card , Add-on,usd
Q4-TX-002122,137,29/11/2025,237.28 USD,Credit Card,Add-on,USD
Q4-TX-002123,1234,30/10/2025,266.60,Credit Card, Upgrade,usd
Q4-TX-002124,737,07/12/2025,$539,bank transfer,ADD-ON,usd
Q4-TX-002125,1449,30-10-2025,$175, PayPal ,Upgrade ,usd
Q4-TX-002126,8,12-11-2025,USD 140.93, Bank Transfer ,Upgrade,usd
Q4-TX-002127,1322,10/20/2025,$200.14,Credit Card,Subscription ,US Dollar
Q4-TX-002128,408,2025-12-29,-138.13, Bank Transfer , Refund ,US Dollar
Q4-TX-002129,292,10/10/2025,USD 254.24, Debit Card,Subscription,USD
Q4-TX-002130,1313,"Dec 15, 2025",$281, Credit Card , Subscription,US Dollar
Q4-TX-002131,1054,27-11-2025,$259,Debit Card ,add-on,usd
Q4-TX-002132,1396,"Oct 24, 2025",USD 549.58,credit card,upgrade,US Dollar
Q4-TX-002133,228,"Oct 16, 2025",$147,BANK TRANSFER,subscription,usd
Q4-TX-002134,1336,"Nov 30, 2025",-834.58,Debit Card, Refund,US Dollar
Q4-TX-002135,323,2025-12-30,USD 262.60, Credit Card,Add-on ,USD
Q4-TX-002136,293,12/06/2025,$66.91,credit card, Upgrade,USD
Q4-TX-002137,58,05-12-2025,119.01 USD,BANK TRANSFER, Subscription ,usd
Q4-TX-002138,157,12/10/2025,USD 329.15,Credit Card,subscription,usd
Q4-TX-002139,1119,13-11-2025,$-449,debit card, Refund ,US Dollar
Q4-TX-002140,380,15 Nov 2025,265.37,credit card, Subscription ,US Dollar
Q4-TX-002141,1415,12/05/2025,$100, PayPal,Upgrade,usd
Q4-TX-002142,442,"Oct 03, 2025",$97.42,BANK TRANSFER,Subscription ,USD
Q4-TX-002143,1451,10/10/2025,$290.25, Debit Card,upgrade,USD
Q4-TX-002144,1267,"Nov 15, 2025",126.28 USD,Bank Transfer ,Subscription,usd
Q4-TX-002145,833,"Oct 02, 2025",$70, Credit Card ,subscription,USD
Q4-TX-002146,972,31/12/2025,$314.51, PayPal, Subscription,usd
Q4-TX-002147,111,16-10-2025,$-158,Debit Card ,Refund,US Dollar
Q4-TX-002148,1481,11/24/2025,-217.84,bank transfer,Refund ,USD
Q4-TX-002149,1101,11/10/2025,149.63, Credit Card,Upgrade ,USD
Q4-TX-002150,41,2025-10-24,$-545, Credit Card, Refund ,usd
Q4-TX-002151,927,"Oct 28, 2025",99.58,PayPal,ADD-ON,US Dollar
Q4-TX-002152,883,01 Dec 2025,USD 95.69, Credit Card,Add-on ,USD
Q4-TX-002153,1296,11/14/2025,401.07, PayPal,subscription,USD
Q4-TX-002154,565,10/24/2025,USD 26.59,PAYPAL,Upgrade ,US Dollar
Q4-TX-002155,141,04/11/2025,$681, Bank Transfer, Add-on,US Dollar
Q4-TX-002156,183,17/12/2025,-284.51,bank transfer, Refund,usd
Q4-TX-002157,889,2025-10-04,376.34,PAYPAL, Upgrade ,USD
Q4-TX-002158,843,"Nov 30, 2025",USD 230.70,Credit Card,Upgrade,USD
Q4-TX-002159,26,19-12-2025,93.70,Bank Transfer,Subscription ,US Dollar
Q4-TX-002160,722,11/30/2025,-303.47,Bank Transfer ,refund,US Dollar
Q4-TX-002161,1383,2025-10-09,$-474.80,paypal,REFUND,USD
Q4-TX-002162,484,"Oct 31, 2025",$111.45,credit card, Subscription ,US Dollar
Q4-TX-002163,493,"Oct 17, 2025",198.78,paypal,SUBSCRIPTION,usd
Q4-TX-002164,961,"Dec 09, 2025",125.73,Credit Card,Subscription ,usd
Q4-TX-002165,660,2025-11-16,326.66 USD,BANK TRANSFER, Add-on,US Dollar
Q4-TX-002166,260,06 Dec 2025,-295.06,bank transfer,REFUND,USD
Q4-TX-002167,288,19/11/2025,-624.69,Credit Card,Refund ,US Dollar
Q4-TX-002168,390,"Oct 22, 2025",-135.18,debit card,REFUND,USD
Q4-TX-002169,425,17-11-2025,$356,Credit Card , Add-on,usd
Q4-TX-002170,720,2025-10-13,281.26 USD,PayPal ,subscription,usd
Q4-TX-002171,237,15 Nov 2025,$368,Debit Card,Upgrade,usd
Q4-TX-002172,111,10/23/2025,$135,Debit Card,Subscription ,USD
Q4-TX-002173,263,10/11/2025,52.00,Debit Card ,Upgrade,US Dollar
Q4-TX-002174,300,18-12-2025,201.66,credit card,SUBSCRIPTION,USD
Q4-TX-002175,888,24/11/2025,$-218, Credit Card,refund,USD
Q4-TX-002176,1084,14 Nov 2025,-598.93,CREDIT CARD, Refund,usd
Q4-TX-002177,101,24/11/2025,125.22 USD,bank transfer,UPGRADE,US Dollar
Q4-TX-002178,482,15/12/2025,$315.96,CREDIT CARD,Upgrade ,USD
Q4-TX-002179,775,"Nov 18, 2025",USD -72.39,PayPal , Refund ,US Dollar
Q4-TX-002180,1132,10/12/2025,157.84,BANK TRANSFER, Add-on ,USD
Q4-TX-002181,433,2025-11-27,114.53,bank transfer,Subscription,USD
Q4-TX-002182,1419,20/11/2025,$287.45,CREDIT CARD,Add-on ,usd
Q4-TX-002183,867,12/18/2025,212.58, Bank Transfer,Subscription,usd
Q4-TX-002184,456,"Nov 09, 2025",USD 244.05,credit card,Subscription ,usd
Q4-TX-002185,992,25 Nov 2025,124.56,Bank Transfer ,subscription,US Dollar
Q4-TX-002186,992,03/12/2025,$47.26, Debit Card , Subscription,USD
Q4-TX-002187,183,28-10-2025,$-141, Credit Card , Refund ,usd
Q4-TX-002188,92,22/11/2025,314.10,paypal, Add-on,US Dollar
Q4-TX-002189,1189,19-11-2025,$342.82,PayPal, Upgrade ,US Dollar
Q4-TX-002190,264,2025-11-09,USD 251.85,PayPal, Add-on ,USD
Q4-TX-002191,1085,"Oct 31, 2025",337.20,Credit Card,upgrade,usd
Q4-TX-002192,1066,13 Oct 2025,$-108.91,paypal, Refund ,usd
