transaction_id,user_id,transaction_date,amount,payment_method,transaction_type
Q1-TX-002220,660,11-01-2025,,Bank Transfer , Upgrade
Q1-TX-002221,1218,"Mar 08, 2025",142.66 USD, Bank Transfer,subscription
Q1-TX-002222,1353,15/02/2025,,Credit Card,Refund 
Q1-TX-002223,243,20/01/2025,151.91 USD, Credit Card ,Add-on 
Q1-TX-002224,872,20 Feb 2025,129.10 USD, PayPal,UPGRADE
Q1-TX-002225,994,28-01-2025,170.52,paypal, Add-on 
Q1-TX-002226,425,02/19/2025,186.51 USD, Bank Transfer ,upgrade
Q1-TX-002227,870,10 Mar 2025,$-272.59,DEBIT CARD, Refund
Q1-TX-002228,319,02/13/2025,USD 216.43, Bank Transfer,upgrade
Q1-TX-002229,590,2025-03-13,91.19, PayPal,UPGRADE
Q1-TX-002230,1312,01/24/2025,$170.05,Bank Transfer ,add-on
Q1-TX-002231,811,29 Mar 2025,61.51 USD, PayPal,Subscription
Q1-TX-002232,1265,2025-02-19,$-261.36,bank transfer,Refund 
Q1-TX-002233,996,"Feb 11, 2025",$360,debit card, Add-on 
Q1-TX-002234,1461,20-01-2025,218.46 USD,paypal,Subscription
Q1-TX-002235,1453,10/03/2025,204.27,Bank Transfer ,Subscription 
Q1-TX-002236,179,03/13/2025,-501.40 USD,Credit Card ,refund
Q1-TX-002237,536,30-01-2025,-402.86,Debit Card,REFUND
Q1-TX-002238,1134,"Mar 30, 2025",294.27,bank transfer,add-on
Q1-TX-002239,1479,11 Mar 2025,175.04 USD, Bank Transfer,Add-on 
Q1-TX-002240,931,31 Mar 2025,$70.53, Bank Transfer ,ADD-ON
Q1-TX-002241,1245,15-01-2025,$370.92,BANK TRANSFER,Add-on
Q1-TX-002242,719,29/01/2025,$298.31, Bank Transfer ,ADD-ON
Q1-TX-002243,490,24 Mar 2025,649.33, Debit Card, Upgrade 
Q1-TX-002244,302,17-02-2025,USD -336.31,PAYPAL, Refund
Q1-TX-002245,736,"Jan 22, 2025",-110.71,debit card, Refund 
Q1-TX-002246,1350,2025-02-12,$-212,Credit Card,Refund 
Q1-TX-002247,1135,"Feb 11, 2025",$-215.60,CREDIT CARD,REFUND
Q1-TX-002248,564,2025-03-17,$125,Debit Card, Upgrade
Q1-TX-002249,591,03/27/2025,-365.11 USD,PayPal ,Refund
Q1-TX-002250,663,"Mar 02, 2025",-286.49 USD, Bank Transfer ,REFUND
Q1-TX-002251,959,10 Mar 2025,-206.60,BANK TRANSFER, Refund 
Q1-TX-002252,118,10-03-2025,262.14,CREDIT CARD,ADD-ON
Q1-TX-002253,1390,"Feb 25, 2025",287.13,Bank Transfer ,Add-on 
Q1-TX-002254,1122,20 Jan 2025,932.49,Credit Card, Add-on
Q1-TX-002255,1357,11/01/2025,142.76,paypal, Add-on
Q1-TX-002256,213,19 Feb 2025,-101.66 USD,Credit Card, Refund 
Q1-TX-002257,40,"Feb 26, 2025",58.84,PAYPAL,Subscription
Q1-TX-002258,769,05 Mar 2025,107.02,paypal,ADD-ON
Q1-TX-002259,340,"Feb 19, 2025",-54.05, PayPal ,refund
Q1-TX-002260,451,2025-01-01,524.87,credit card,add-on
Q1-TX-002261,1026,05-03-2025,299.40 USD, Bank Transfer , Subscription 
Q1-TX-002262,814,08/02/2025,-326.35 USD,PayPal,Refund 
Q1-TX-002263,237,03/07/2025,$-444,PAYPAL,Refund
Q1-TX-002264,387,02/03/2025,283.63 USD,Bank Transfer , Subscription 
Q1-TX-002265,263,01/03/2025,539.38,Debit Card , Add-on
Q1-TX-002266,167,02/17/2025,$468, Credit Card , Upgrade
Q1-TX-002267,972,01/07/2025,USD -320.51, Debit Card ,REFUND
Q1-TX-002268,795,05 Jan 2025,$605.28,PAYPAL,upgrade
Q1-TX-002269,179,"Jan 05, 2025",356.01,credit card,SUBSCRIPTION
Q1-TX-002270,446,19-02-2025,229.81, Credit Card, Upgrade 
Q1-TX-002271,423,27-01-2025,$-405.47, Bank Transfer,REFUND
Q1-TX-002272,902,02-03-2025,223.01,credit card,Subscription
Q1-TX-002273,1439,01/06/2025,$253.93,Credit Card, Subscription 
Q1-TX-002274,1473,22-01-2025,-195.64,credit card,Refund 
Q1-TX-002275,294,"Feb 21, 2025",-264.76 USD, PayPal , Refund 
Q1-TX-002276,702,02/15/2025,$-321,credit card,Refund 
Q1-TX-002277,1467,02/04/2025,$74.00, Bank Transfer,add-on
Q1-TX-002278,10,17 Feb 2025,315.10,Debit Card , Upgrade
Q1-TX-002279,150,2025-01-29,$333.88,debit card, Add-on 
Q1-TX-002280,1215,02/09/2025,167.27,Bank Transfer, Upgrade 
Q1-TX-002281,234,12/01/2025,$-204,PayPal , Refund
Q1-TX-002282,1031,28 Jan 2025,198.34, PayPal ,SUBSCRIPTION
Q1-TX-002283,1271,"Mar 15, 2025",367.42 USD,credit card,upgrade
Q1-TX-002284,880,08 Mar 2025,$362.78, PayPal ,subscription
Q1-TX-002285,1164,01/27/2025,USD 265.40,Credit Card ,UPGRADE
Q1-TX-002286,1436,2025-02-19,758.02,Bank Transfer,Subscription 
Q1-TX-002287,1471,14-01-2025,USD 84.51,DEBIT CARD,Add-on
Q1-TX-002288,223,"Feb 04, 2025",$130.37,Bank Transfer, Subscription
Q1-TX-002289,240,08/03/2025,297.87,paypal, Upgrade 
Q1-TX-002290,839,"Jan 26, 2025",-75.11,PayPal ,refund
Q1-TX-002291,255,22 Feb 2025,494.85,Debit Card ,Upgrade
Q1-TX-002292,1332,12/03/2025,$182, Credit Card ,Upgrade
Q1-TX-002293,321,15/02/2025,$523,PAYPAL,Upgrade
Q1-TX-002294,859,21/01/2025,333.48, Bank Transfer, Add-on
Q1-TX-002295,857,2025-01-19,$-426, Bank Transfer ,Refund
Q1-TX-002296,1431,2025-03-23,, Debit Card ,refund
Q1-TX-002297,198,28-02-2025,$424.27,DEBIT CARD,Subscription
Q1-TX-002298,1417,01 Feb 2025,496.90 USD,Debit Card,Add-on
Q1-TX-002299,1042,2025-03-09,,PAYPAL,Refund
Q1-TX-002300,224,29-03-2025,-265.34 USD,PAYPAL, Refund
Q1-TX-002301,1094,2025-02-13,$266.81,PayPal ,Add-on
Q1-TX-002302,1018,04/02/2025,-146.49,Credit Card ,Refund 
Q1-TX-002303,159,23-02-2025,$254.06,debit card,subscription
Q1-TX-002304,76,"Jan 27, 2025",$-242,bank transfer, Refund 
Q1-TX-002305,237,06 Jan 2025,382.38, Credit Card ,Subscription
Q1-TX-002306,182,2025-01-12,$-252,credit card, Refund 
Q1-TX-002307,816,2025-02-23,$-411,Credit Card ,refund
Q1-TX-002308,1361,2025-03-09,$616.15,PayPal,Upgrade 
Q1-TX-002309,29,27 Jan 2025,186.22 USD, Bank Transfer,SUBSCRIPTION
Q1-TX-002310,439,2025-01-15,254.43, Debit Card,Upgrade
Q1-TX-002311,480,2025-03-04,$163.57,PayPal , Upgrade
Q1-TX-002312,1257,2025-03-22,138.07 USD, Credit Card ,Upgrade
Q1-TX-002313,786,29/01/2025,$204.43, Bank Transfer ,Subscription
Q1-TX-002314,421,2025-03-06,, PayPal,REFUND
Q1-TX-002315,1152,"Mar 27, 2025",341.01,Debit Card ,add-on
Q1-TX-002316,77,05-02-2025,$351,Bank Transfer , Add-on
Q1-TX-002317,1426,27 Mar 2025,$321,PayPal,Subscription 
Q1-TX-002318,161,"Jan 20, 2025",USD 145.01, PayPal, Upgrade 
Q1-TX-002319,387,01/27/2025,$134, Bank Transfer ,Subscription
Q1-TX-002320,318,29/03/2025,148.53, Credit Card, Subscription
Q1-TX-002321,452,05/01/2025,$34, Debit Card ,Upgrade 
Q1-TX-002322,1432,03/29/2025,USD 357.27,Debit Card,SUBSCRIPTION
Q1-TX-002323,409,23 Feb 2025,$456.20,paypal,ADD-ON
Q1-TX-002324,996,10-01-2025,478.68,Credit Card,ADD-ON
Q1-TX-002325,253,28-03-2025,$183,PayPal, Add-on
Q1-TX-002326,338,05/03/2025,308.57 USD,credit card, Subscription
Q1-TX-002327,1176,16 Feb 2025,303.15 USD,BANK TRANSFER,Subscription 
Q1-TX-002328,991,05/03/2025,181.84 USD, Debit Card, Upgrade 
Q1-TX-002329,666,01/06/2025,$201,Credit Card, Subscription 
Q1-TX-002330,1007,11-02-2025,USD 188.16,credit card,Upgrade
Q1-TX-002331,893,31-03-2025,421.08, PayPal , Subscription 
Q1-TX-002332,1271,04-01-2025,67.08, PayPal , Subscription
Q1-TX-002333,952,13/01/2025,USD -24.89,Debit Card ,Refund
Q1-TX-002334,100,"Jan 29, 2025",-371.83,PayPal ,refund
Q1-TX-002335,437,2025-02-04,296.14,Debit Card ,UPGRADE
Q1-TX-002336,437,23/02/2025,$-258.49, Debit Card,Refund
Q1-TX-002337,808,23-03-2025,$739.21,paypal, Add-on 
Q1-TX-002338,857,15/03/2025,$299, Credit Card , Upgrade 
Q1-TX-002339,979,"Mar 08, 2025",USD 232.61,bank transfer, Upgrade
Q1-TX-002340,1322,05 Feb 2025,USD 421.11, Bank Transfer ,UPGRADE
Q1-TX-002341,1439,02/17/2025,140.07 USD,Bank Transfer, Upgrade
Q1-TX-002342,793,10/01/2025,$-286,debit card,refund
Q1-TX-002343,176,14-03-2025,USD 223.70,BANK TRANSFER, Add-on 
Q1-TX-002344,1084,2025-01-09,390.28 USD, PayPal , Add-on 
Q1-TX-002345,1325,25/02/2025,-44.74 USD,BANK TRANSFER,Refund
Q1-TX-002346,909,"Feb 23, 2025",USD 408.67, PayPal,UPGRADE
Q1-TX-002347,326,06-02-2025,$45,Debit Card, Add-on 
Q1-TX-002348,356,2025-03-23,USD 516.44,PayPal,upgrade
Q1-TX-002349,1,30/01/2025,190.54 USD,debit card, Subscription 
Q1-TX-002350,183,"Jan 30, 2025",$-178.00,PAYPAL, Refund 
Q1-TX-002351,882,"Jan 30, 2025",$240.68,debit card,subscription
Q1-TX-002352,341,03/16/2025,215.89,Credit Card,Upgrade
Q1-TX-002353,316,"Mar 12, 2025",218.10, Debit Card, Add-on 
Q1-TX-002354,677,31/01/2025,$601.82, Debit Card, Upgrade 
Q1-TX-002355,201,24/02/2025,361.54 USD, Debit Card ,Subscription 
Q1-TX-002356,218,2025-02-04,USD 90.18,Bank Transfer ,Upgrade
Q1-TX-002357,551,23-02-2025,137.94,paypal,subscription
Q1-TX-002358,41,02/22/2025,-202.81 USD, Debit Card , Refund 
Q1-TX-002359,688,2025-01-14,USD 419.10,Bank Transfer, Subscription 
Q1-TX-002360,1263,2025-01-26,123.80,PayPal ,add-on
Q1-TX-002361,1388,2025-02-15,161.79, Debit Card ,Add-on 
Q1-TX-002362,192,01/06/2025,USD -237.02,paypal, Refund 
Q1-TX-002363,233,21/03/2025,-72.29 USD, Credit Card,refund
Q1-TX-002364,417,"Feb 12, 2025",77.71,Credit Card ,Upgrade
Q1-TX-002365,1335,20/01/2025,164.94 USD,PAYPAL,Upgrade 
Q1-TX-002366,39,2025-02-03,-476.70,credit card,Refund
Q1-TX-002367,460,"Jan 02, 2025",-84.88,Bank Transfer , Refund 
Q1-TX-002368,1019,"Mar 20, 2025",73.59 USD,bank transfer, Upgrade 
Q1-TX-002369,1025,03/09/2025,USD 354.80,Debit Card,Subscription 
Q1-TX-002370,535,14/01/2025,$424.79,Debit Card ,add-on
Q1-TX-002371,787,03/23/2025,191.61 USD,Credit Card ,add-on
Q1-TX-002372,1429,01-01-2025,259.71,Bank Transfer,ADD-ON
Q1-TX-002373,872,28 Feb 2025,108.30,CREDIT CARD,UPGRADE
Q1-TX-002374,32,"Jan 22, 2025",299.06,Debit Card ,Upgrade 
Q1-TX-002375,1198,02 Feb 2025,$55.80,paypal,Subscription
Q1-TX-002376,1058,01 Mar 2025,$251.76, PayPal ,SUBSCRIPTION
Q1-TX-002377,536,01/14/2025,-182.92,DEBIT CARD,refund
Q1-TX-002378,814,2025-01-29,, Debit Card , Subscription 
Q1-TX-002379,29,27/01/2025,279.92,Credit Card, Subscription 
Q1-TX-002380,652,27/02/2025,372.78, Debit Card, Upgrade 
Q1-TX-002381,633,"Jan 11, 2025",91.09 USD, Credit Card ,Upgrade 
Q1-TX-002382,697,02/11/2025,163.58,Bank Transfer,ADD-ON
Q1-TX-002383,91,11 Jan 2025,USD 286.69,DEBIT CARD,SUBSCRIPTION
Q1-TX-002384,1414,2025-02-01,$-185, PayPal,Refund 
Q1-TX-002385,182,"Jan 28, 2025",$121,Credit Card,Upgrade 
Q1-TX-002386,459,"Jan 29, 2025",USD -458.67,credit card,refund
Q1-TX-002387,974,2025-03-13,349.39 USD, PayPal,Upgrade 
Q1-TX-002388,1427,06 Jan 2025,242.69 USD,paypal,UPGRADE
Q1-TX-002389,1292,2025-03-29,240.28,Credit Card,Upgrade
Q1-TX-002390,592,10 Mar 2025,339.71,paypal,Subscription
Q1-TX-002391,41,27-03-2025,-107.01, PayPal, Refund
Q1-TX-002392,1182,01/19/2025,815.77,PayPal,ADD-ON
Q1-TX-002393,1008,2025-01-14,152.39 USD,PayPal , Upgrade 
Q1-TX-002394,1325,14/02/2025,$-380,DEBIT CARD,REFUND
Q1-TX-002395,349,20-03-2025,USD 354.36, Debit Card,Subscription
Q1-TX-002396,1036,03/25/2025,$-82,Credit Card ,REFUND
Q1-TX-002397,963,30/03/2025,$140,DEBIT CARD,SUBSCRIPTION
Q1-TX-002398,1041,"Feb 14, 2025",$222.12, Bank Transfer ,subscription
Q1-TX-002399,403,30/03/2025,159.87 USD,PayPal ,Subscription
Q1-TX-002400,1284,31-03-2025,$392.59, Credit Card,subscription
Q1-TX-002401,700,08 Jan 2025,226.51,Bank Transfer, Add-on 
Q1-TX-002402,1008,2025-02-01,164.29,DEBIT CARD,subscription
Q1-TX-002403,1248,12-01-2025,196.71,PAYPAL,UPGRADE
Q1-TX-002404,264,06-03-2025,USD 287.85, Credit Card , Upgrade 
Q1-TX-002405,530,05/03/2025,374.69 USD, PayPal, Upgrade 
Q1-TX-002406,259,2025-01-20,283.54 USD, Credit Card ,Upgrade 
Q1-TX-002407,1345,01-03-2025,-369.34 USD,BANK TRANSFER, Refund 
Q1-TX-002408,902,"Feb 09, 2025",262.35 USD,PayPal ,Subscription
Q1-TX-002409,219,01/28/2025,263.97,debit card,ADD-ON
Q1-TX-002410,942,02/28/2025,$126.82,Debit Card, Add-on
Q1-TX-002411,383,06 Mar 2025,-363.36,DEBIT CARD, Refund 
Q1-TX-002412,488,02/24/2025,46.51,PayPal, Add-on
Q1-TX-002413,179,2025-01-21,173.71,PAYPAL, Add-on 
Q1-TX-002414,734,25-02-2025,$95,Debit Card, Add-on 
Q1-TX-002415,611,27/03/2025,304.20,Bank Transfer ,Subscription 
Q1-TX-002416,186,13/03/2025,USD -258.39, PayPal,Refund
Q1-TX-002417,534,07 Mar 2025,$214.32,BANK TRANSFER,Subscription
Q1-TX-002418,469,21-02-2025,-522.97 USD, PayPal , Refund 
Q1-TX-002419,29,09/02/2025,188.39, Debit Card,Upgrade
Q1-TX-002420,66,2025-02-03,USD 184.59, Debit Card ,UPGRADE
Q1-TX-002421,368,"Mar 03, 2025",USD -131.91, Bank Transfer, Refund 
Q1-TX-002422,1444,05/03/2025,$-388, Credit Card ,refund
Q1-TX-002423,845,02/06/2025,302.18 USD,Debit Card, Subscription
Q1-TX-002424,148,"Feb 14, 2025",-363.04 USD,PayPal , Refund 
Q1-TX-002425,601,31/03/2025,$401, PayPal,Add-on 
Q1-TX-002426,1055,16/02/2025,$-425.89,DEBIT CARD,Refund 
Q1-TX-002427,774,21 Jan 2025,$-689,Credit Card,Refund
Q1-TX-002428,11,07/02/2025,594.17 USD, Bank Transfer ,Upgrade
Q1-TX-002429,835,02/26/2025,$333.97,Bank Transfer, Add-on
Q1-TX-002430,518,18 Feb 2025,126.88 USD,BANK TRANSFER,UPGRADE
Q1-TX-002431,148,25-01-2025,$314.07,bank transfer,Add-on 
Q1-TX-002432,36,2025-03-05,249.35,Debit Card ,upgrade
Q1-TX-002433,579,09 Jan 2025,USD 34.15, PayPal , Upgrade 
Q1-TX-002434,1205,20/01/2025,$370.07,debit card,Subscription 
Q1-TX-002435,277,12 Mar 2025,239.17 USD, PayPal,Subscription 
Q1-TX-002436,305,"Feb 21, 2025",239.68 USD, PayPal ,Upgrade
Q1-TX-002437,1404,06 Jan 2025,$120.70,Credit Card,upgrade
Q1-TX-002438,583,24/02/2025,$383.97, Bank Transfer, Add-on
Q1-TX-002439,785,24 Feb 2025,106.00,debit card,Subscription 
Q1-TX-002440,1274,13/02/2025,$201,bank transfer, Upgrade
Q1-TX-002441,79,"Feb 06, 2025",$141, Debit Card ,Subscription 
Q1-TX-002442,616,11/01/2025,$-143.87,DEBIT CARD,refund
Q1-TX-002443,1474,11/02/2025,-374.08, PayPal ,Refund 
Q1-TX-002444,396,2025-03-27,$198.00,debit card,Subscription
Q1-TX-002445,1163,"Jan 29, 2025",USD 214.58, Debit Card,subscription
Q1-TX-002446,851,22/01/2025,USD 498.74, Bank Transfer, Subscription 
Q1-TX-002447,1360,01 Jan 2025,485.33 USD,debit card,SUBSCRIPTION
Q1-TX-002448,1366,21-01-2025,-197.38,bank transfer, Refund
Q1-TX-002449,1168,2025-02-05,USD 309.89,Debit Card,upgrade
Q1-TX-002450,693,17 Jan 2025,-357.46 USD,PAYPAL, Refund
Q1-TX-002451,245,2025-01-27,-145.15,Credit Card ,REFUND
Q1-TX-002452,97,31-03-2025,$58,BANK TRANSFER,add-on
Q1-TX-002453,78,"Feb 14, 2025",, PayPal ,Subscription 
Q1-TX-002454,206,14/02/2025,USD 176.59, Credit Card,ADD-ON
Q1-TX-002455,183,01/06/2025,USD 228.49,Bank Transfer ,Subscription 
Q1-TX-002456,892,22 Jan 2025,$-140.79, Bank Transfer,refund
Q1-TX-002457,1342,02/15/2025,USD 429.09, Bank Transfer, Upgrade
Q1-TX-002458,985,22/02/2025,273.20,PayPal ,Upgrade
Q1-TX-002459,1320,11/02/2025,205.03, Debit Card,SUBSCRIPTION
Q1-TX-002460,990,"Mar 23, 2025",225.01 USD,bank transfer,SUBSCRIPTION
Q1-TX-002461,1069,13 Mar 2025,509.80 USD, Bank Transfer , Upgrade 
Q1-TX-002462,2,09/03/2025,216.75,credit card,UPGRADE
Q1-TX-002463,1419,03/30/2025,USD 363.63, Bank Transfer ,add-on
Q1-TX-002464,1000,01/10/2025,58.35 USD,credit card, Upgrade 
Q1-TX-002465,1049,2025-03-24,USD 274.88,Credit Card , Upgrade 
Q1-TX-002466,486,"Mar 12, 2025",218.26 USD, PayPal , Add-on 
Q1-TX-002467,1441,22/03/2025,111.25 USD,credit card, Subscription 
Q1-TX-002468,47,12 Jan 2025,763.95,bank transfer, Subscription 
Q1-TX-002469,303,"Mar 03, 2025",$-93, Bank Transfer,Refund 
Q1-TX-002470,1431,03/29/2025,$165,Debit Card ,SUBSCRIPTION
Q1-TX-002471,320,2025-03-19,172.13, PayPal, Add-on 
Q1-TX-002472,1049,22/03/2025,$485.37, PayPal ,SUBSCRIPTION
Q1-TX-002473,351,"Mar 19, 2025",USD 172.86, PayPal ,subscription
Q1-TX-002474,942,"Jan 16, 2025",237.29, Debit Card, Subscription 
Q1-TX-002475,779,19 Mar 2025,$183.67, Debit Card ,Add-on
Q1-TX-002476,443,10/03/2025,265.39,PayPal ,Upgrade 
Q1-TX-002477,1447,"Jan 17, 2025",-291.72,Bank Transfer,refund
Q1-TX-002478,471,2025-03-14,USD -291.70, Debit Card,Refund
Q1-TX-002479,668,18-02-2025,$-193.65,Bank Transfer , Refund 
Q1-TX-002480,1383,"Jan 05, 2025",386.29,BANK TRANSFER, Add-on 
Q1-TX-002481,144,18/01/2025,$170,BANK TRANSFER,subscription
Q1-TX-002482,53,2025-02-14,162.46, PayPal ,Add-on
Q1-TX-002483,571,"Mar 23, 2025",$-235,Credit Card ,Refund
Q1-TX-002484,57,20-03-2025,-278.95, Credit Card ,REFUND
Q1-TX-002485,857,03/25/2025,$190.66, Credit Card,add-on
Q1-TX-002486,967,12/03/2025,$219.49,Debit Card ,ADD-ON
Q1-TX-002487,1129,2025-02-28,264.39,Bank Transfer,Subscription 
Q1-TX-002488,915,18 Jan 2025,$16,PayPal ,UPGRADE
Q1-TX-002489,418,22 Jan 2025,-188.66,paypal,REFUND
Q1-TX-002490,1112,"Feb 25, 2025",$355, PayPal ,Add-on
Q1-TX-002491,900011,"Feb 26, 2025",$440.75, Credit Card ,Upgrade 
Q1-TX-002492,619,10-01-2025,$90,Credit Card, Upgrade 
Q1-TX-002493,1278,2025-01-30,-207.97,BANK TRANSFER,refund
Q1-TX-002494,323,24-02-2025,239.12, Debit Card , Subscription 
Q1-TX-002495,178,"Jan 09, 2025",USD 224.72,Credit Card ,add-on
Q1-TX-002496,1362,2025-02-01,50.39,PAYPAL, Subscription
Q1-TX-002497,672,"Feb 05, 2025",$-290.45,PayPal, Refund
Q1-TX-002498,365,"Jan 25, 2025",USD 219.11,Debit Card,SUBSCRIPTION
Q1-TX-002499,1197,17/03/2025,533.77,BANK TRANSFER,SUBSCRIPTION
Q1-TX-002500,1173,"Mar 05, 2025",$55, Bank Transfer, Add-on 
Q1-TX-002501,1357,31/01/2025,256.75,BANK TRANSFER,SUBSCRIPTION
Q1-TX-002502,1273,"Jan 03, 2025",$-160.10, Debit Card, Refund 
Q1-TX-002503,1365,02/14/2025,195.51, Debit Card,Add-on 
Q1-TX-002504,64,02/02/2025,$156,Credit Card ,Upgrade
Q1-TX-002505,1177,03/21/2025,USD 539.86,BANK TRANSFER,ADD-ON
Q1-TX-002506,885,01/08/2025,244.28,Bank Transfer,Add-on 
Q1-TX-002507,1007,2025-03-05,$771,paypal, Subscription 
Q1-TX-002508,1372,2025-01-16,$84.64,Debit Card ,Upgrade
Q1-TX-002509,999,16-02-2025,USD 99.62,Debit Card,upgrade
Q1-TX-002510,1318,17 Jan 2025,USD -145.40,BANK TRANSFER,Refund
Q1-TX-002511,966,17/01/2025,-236.83 USD,Bank Transfer , Refund 
Q1-TX-002512,1438,20/03/2025,76.29,PayPal,Subscription 
Q1-TX-002513,614,2025-01-10,USD 78.13, Debit Card,Upgrade 
Q1-TX-002514,1379,24/02/2025,$246, Debit Card ,add-on
Q1-TX-002515,642,"Feb 23, 2025",USD 121.50,BANK TRANSFER,Add-on 
Q1-TX-002516,229,24-02-2025,$-485.65, Credit Card,REFUND
Q1-TX-002517,618,02 Mar 2025,300.32 USD, PayPal , Upgrade 
Q1-TX-002518,256,11 Jan 2025,316.32,Bank Transfer, Upgrade 
Q1-TX-002519,336,14/03/2025,$544.66, Debit Card ,SUBSCRIPTION
Q1-TX-002520,1414,"Jan 01, 2025",$52.93,Debit Card ,ADD-ON
Q1-TX-002521,106,01/19/2025,$-128.65,DEBIT CARD,refund
Q1-TX-002522,707,"Jan 31, 2025",$-87,DEBIT CARD, Refund 
Q1-TX-002523,337,02/01/2025,$284,Credit Card, Upgrade
Q1-TX-002524,772,16/03/2025,408.17, Bank Transfer,Upgrade
Q1-TX-002525,1071,2025-02-07,251.22,PayPal ,subscription
Q1-TX-002526,495,"Mar 26, 2025",554.14 USD, Debit Card,UPGRADE
Q1-TX-002527,162,21/02/2025,$356,BANK TRANSFER,UPGRADE
Q1-TX-002528,1141,01/07/2025,USD -216.98,credit card, Refund 
Q1-TX-002529,744,"Mar 21, 2025",$-609.73, Debit Card,Refund
Q1-TX-002530,613,17/01/2025,$311.73,credit card,Subscription 
Q1-TX-002531,787,28 Jan 2025,292.77, Debit Card ,subscription
Q1-TX-002532,1040,2025-03-30,441.37 USD, Debit Card,UPGRADE
Q1-TX-002533,443,2025-03-10,USD 180.29,PAYPAL,Add-on
Q1-TX-002534,470,05-02-2025,,Debit Card ,Subscription
Q1-TX-002535,742,26 Mar 2025,252.09,DEBIT CARD,add-on
Q1-TX-002536,1083,05 Mar 2025,USD 278.66, Credit Card, Upgrade
Q1-TX-002537,1282,02/06/2025,-257.54 USD, Debit Card,Refund 
Q1-TX-002538,171,02/17/2025,436.79,credit card, Add-on 
Q1-TX-002539,810,02/07/2025,,Credit Card , Add-on
Q1-TX-002540,226,12-03-2025,USD 40.38,credit card,UPGRADE
Q1-TX-002541,631,21/01/2025,-142.76,CREDIT CARD, Refund 
Q1-TX-002542,411,26/03/2025,$256,DEBIT CARD,Add-on 
Q1-TX-002543,1102,31 Mar 2025,USD 292.62, Debit Card,Subscription
Q1-TX-002544,828,"Mar 30, 2025",$304.10,bank transfer,SUBSCRIPTION
Q1-TX-002545,1007,"Feb 13, 2025",USD 223.95,PayPal , Subscription
Q1-TX-002546,910,10 Mar 2025,-404.18 USD,Credit Card , Refund 
Q1-TX-002547,531,09/03/2025,208.01, Debit Card,add-on
Q1-TX-002548,298,"Mar 01, 2025",-109.13, Bank Transfer ,Refund
Q1-TX-002549,301,23/03/2025,287.98 USD,Bank Transfer ,upgrade
Q1-TX-002550,447,24/02/2025,54.07 USD,Bank Transfer,Subscription
Q1-TX-002551,292,03/13/2025,90.21, PayPal , Upgrade
Q1-TX-002552,336,"Feb 13, 2025",-366.54,Credit Card ,Refund 
Q1-TX-002553,1376,02/28/2025,-87.02,Bank Transfer ,REFUND
Q1-TX-002554,1222,02/24/2025,$159,PayPal,Add-on
Q1-TX-002555,1148,25 Feb 2025,$309,Debit Card,add-on
Q1-TX-002556,224,2025-03-08,$271,BANK TRANSFER,Subscription 
Q1-TX-002557,404,30/03/2025,171.98,BANK TRANSFER, Upgrade 
Q1-TX-002558,759,05/01/2025,374.85,credit card,Subscription
Q1-TX-002559,907,14/01/2025,-64.17, Credit Card,refund
Q1-TX-002560,150,23 Mar 2025,$162, PayPal,UPGRADE
Q1-TX-002561,1492,13-01-2025,132.49 USD,PayPal , Add-on
Q1-TX-002562,1369,2025-01-07,-405.74 USD, PayPal,Refund 
Q1-TX-002563,1384,01/21/2025,USD 222.25, Bank Transfer, Upgrade 
Q1-TX-002564,749,2025-01-20,$-345.92,Bank Transfer,REFUND
Q1-TX-002565,551,02/01/2025,269.14 USD,BANK TRANSFER,add-on
Q1-TX-002566,1441,21/02/2025,$135,Credit Card ,upgrade
Q1-TX-002567,170,02/28/2025,$405.37,CREDIT CARD, Add-on 
Q1-TX-002568,333,03/09/2025,-301.07,PayPal ,Refund
Q1-TX-002569,488,01/03/2025,USD 442.21, PayPal,ADD-ON
Q1-TX-002570,353,24/03/2025,$-111.84,PayPal ,Refund 
Q1-TX-002571,137,01/20/2025,USD 248.19, Credit Card , Subscription 
Q1-TX-002572,279,03 Feb 2025,$452.92,Bank Transfer, Subscription
Q1-TX-002573,1179,"Mar 11, 2025",353.23 USD,CREDIT CARD,Add-on 
Q1-TX-002574,384,"Feb 17, 2025",674.12,paypal, Subscription
Q1-TX-002575,1187,"Feb 23, 2025",335.85, PayPal,SUBSCRIPTION
Q1-TX-002576,1340,02 Jan 2025,$625,PayPal ,add-on
Q1-TX-002577,642,22 Feb 2025,$617.85,PAYPAL,Add-on 
Q1-TX-002578,981,2025-03-09,$152, Bank Transfer, Upgrade 
Q1-TX-002579,1013,05 Mar 2025,64.36 USD,debit card,Subscription 
Q1-TX-002580,1337,03/04/2025,$302.81,credit card, Add-on 
Q1-TX-002581,130,2025-01-09,-157.11, Credit Card , Refund
Q1-TX-002582,1098,"Feb 13, 2025",USD 328.78,Bank Transfer, Add-on 
Q1-TX-002583,319,19 Feb 2025,138.29 USD,Credit Card ,Add-on
Q1-TX-002584,131,2025-01-29,532.22,Debit Card,Add-on 
Q1-TX-002585,351,09/03/2025,USD 235.57,debit card, Subscription 
Q1-TX-002586,266,07-02-2025,USD 706.30,Debit Card,Add-on
Q1-TX-002587,61,20 Feb 2025,$284,debit card,Add-on 
Q1-TX-002588,1150,"Jan 08, 2025",USD 424.10,PayPal , Subscription 
